"(6, 2, 1, 8)","(237, 2)"
"(117, 1, 1, 259)","(101, 1)"
"(233, 1, 3, 136)","(261, 1)"
"(71, 5, 1, 195)","(228, 5)"
"(71, 1, 1, 314)","(228, 1)"
"(71, 3, 1, 86)","(228, 3)"
"(161, 4, 1, 131)","(176, 3)"
"(177, 4, 1, 260)","(189, 1)"
"(18, 2, 1, 232)","(172, 2)"
"(71, 3, 1, 209)","(228, 3)"
"(245, 4, 1, 11)","(22, 4)"
"(197, 3, 1, 310)","(47, 3)"
"(196, 5, 1, 17)","(141, 5)"
"(71, 3, 1, 256)","(228, 3)"
"(71, 3, 1, 145)","(228, 3)"
"(89, 5, 1, 102)","(148, 5)"
"(156, 4, 1, 111)","(62, 4)"
"(166, 1, 1, 119)","(71, 1)"
"(106, 1, 1, 203)","(32, 1)"
"(71, 1, 1, 183)","(228, 1)"
"(71, 2, 1, 86)","(228, 2)"
"(71, 4, 1, 254)","(228, 4)"
"(144, 4, 1, 289)","(237, 5)"
"(71, 2, 1, 209)","(228, 2)"
"(197, 2, 1, 310)","(47, 2)"
"(45, 3, 1, 245)","(67, 3)"
"(172, 4, 1, 195)","(120, 4)"
"(260, 3, 2, 140)","(222, 5)"
"(71, 2, 1, 256)","(228, 2)"
"(71, 4, 1, 267)","(228, 4)"
"(166, 6, 1, 119)","(141, 5)"
"(71, 2, 1, 145)","(228, 2)"
"(31, 5, 1, 44)","(52, 5)"
"(71, 5, 1, 282)","(141, 5)"
"(71, 3, 1, 318)","(228, 3)"
"(68, 3, 1, 34)","(105, 3)"
"(215, 4, 1, 194)","(50, 2)"
"(71, 1, 1, 195)","(228, 1)"
"(71, 5, 1, 277)","(141, 5)"
"(171, 1, 1, 83)","(27, 1)"
"(45, 2, 1, 245)","(67, 2)"
"(71, 3, 1, 212)","(141, 3)"
"(176, 3, 1, 106)","(127, 2)"
"(71, 4, 1, 125)","(94, 4)"
"(260, 2, 2, 140)","(222, 3)"
"(71, 5, 1, 159)","(228, 5)"
"(71, 2, 1, 318)","(228, 2)"
"(68, 2, 1, 34)","(105, 2)"
"(196, 1, 1, 17)","(204, 1)"
"(89, 1, 1, 102)","(148, 1)"
"(71, 2, 1, 212)","(141, 2)"
"(176, 2, 1, 106)","(127, 4)"
"(141, 5, 1, 209)","(228, 5)"
"(203, 1, 2, 326)","(117, 1)"
"(173, 2, 1, 223)","(174, 1)"
"(131, 4, 1, 311)","(119, 4)"
"(240, 1, 1, 109)","(203, 1)"
"(71, 4, 1, 158)","(196, 6)"
"(196, 6, 1, 17)","(141, 4)"
"(241, 1, 1, 6)","(187, 1)"
"(120, 3, 1, 171)","(230, 3)"
"(172, 5, 1, 281)","(219, 5)"
"(71, 3, 2, 55)","(228, 3)"
"(125, 2, 1, 222)","(5, 2)"
"(31, 1, 1, 44)","(52, 1)"
"(71, 1, 1, 282)","(141, 1)"
"(71, 4, 1, 287)","(228, 4)"
"(172, 3, 1, 3)","(219, 3)"
"(71, 3, 1, 163)","(228, 3)"
"(71, 1, 1, 277)","(141, 1)"
"(71, 5, 1, 253)","(228, 5)"
"(120, 2, 1, 171)","(230, 2)"
"(71, 4, 1, 123)","(228, 4)"
"(71, 1, 1, 159)","(228, 1)"
"(71, 2, 2, 55)","(228, 2)"
"(197, 1, 1, 325)","(22, 2)"
"(118, 1, 1, 90)","(34, 1)"
"(71, 3, 1, 229)","(228, 3)"
"(172, 2, 1, 3)","(219, 2)"
"(71, 2, 1, 163)","(228, 2)"
"(254, 1, 1, 134)","(42, 1)"
"(177, 4, 1, 303)","(175, 4)"
"(71, 4, 1, 192)","(228, 4)"
"(199, 3, 1, 278)","(215, 3)"
"(230, 4, 1, 14)","(120, 4)"
"(141, 1, 1, 209)","(228, 1)"
"(71, 3, 1, 321)","(228, 3)"
"(71, 3, 1, 36)","(228, 3)"
"(71, 3, 1, 6)","(228, 3)"
"(109, 2, 1, 77)","(243, 2)"
"(262, 2, 1, 93)","(173, 2)"
"(203, 1, 3, 326)","(117, 1)"
"(71, 2, 1, 229)","(228, 2)"
"(19, 3, 1, 258)","(227, 3)"
"(83, 3, 1, 2)","(85, 5)"
"(172, 1, 1, 281)","(219, 1)"
"(230, 3, 1, 286)","(120, 3)"
"(199, 2, 1, 278)","(215, 2)"
"(71, 2, 1, 321)","(228, 2)"
"(71, 2, 1, 36)","(228, 2)"
"(83, 7, 1, 282)","(143, 1)"
"(260, 1, 1, 114)","(95, 2)"
"(71, 1, 1, 253)","(228, 1)"
"(71, 2, 1, 6)","(228, 2)"
"(41, 1, 1, 182)","(241, 1)"
"(71, 4, 1, 272)","(228, 4)"
"(172, 6, 1, 281)","(219, 6)"
"(19, 2, 1, 258)","(227, 2)"
"(83, 7, 1, 277)","(146, 1)"
"(83, 2, 1, 2)","(85, 4)"
"(230, 2, 1, 286)","(120, 2)"
"(144, 4, 1, 65)","(228, 4)"
"(244, 1, 1, 74)","(126, 1)"
"(250, 1, 1, 241)","(235, 1)"
"(71, 5, 1, 196)","(228, 5)"
"(29, 4, 1, 188)","(156, 4)"
"(89, 5, 1, 256)","(131, 5)"
"(163, 1, 1, 105)","(139, 1)"
"(232, 1, 1, 179)","(218, 1)"
"(71, 3, 1, 112)","(141, 3)"
"(230, 3, 1, 128)","(120, 3)"
"(2, 2, 1, 159)","(171, 2)"
"(222, 3, 1, 128)","(260, 2)"
"(255, 1, 1, 304)","(36, 1)"
"(36, 1, 1, 151)","(57, 1)"
"(71, 2, 1, 112)","(141, 2)"
"(222, 5, 1, 238)","(75, 5)"
"(71, 4, 1, 83)","(228, 4)"
"(230, 2, 1, 128)","(120, 2)"
"(203, 1, 4, 326)","(117, 1)"
"(172, 4, 1, 143)","(219, 4)"
"(94, 4, 1, 244)","(141, 4)"
"(71, 4, 2, 226)","(228, 4)"
"(186, 3, 1, 99)","(62, 3)"
"(222, 2, 1, 128)","(260, 2)"
"(71, 3, 1, 226)","(228, 3)"
"(71, 4, 1, 238)","(228, 4)"
"(237, 3, 1, 205)","(141, 3)"
"(71, 1, 1, 196)","(228, 1)"
"(71, 4, 1, 223)","(141, 4)"
"(186, 2, 1, 99)","(62, 2)"
"(18, 2, 1, 104)","(100, 2)"
"(71, 5, 1, 24)","(228, 5)"
"(89, 1, 1, 256)","(131, 1)"
"(172, 7, 1, 195)","(120, 7)"
"(119, 5, 1, 228)","(31, 5)"
"(189, 5, 1, 149)","(144, 5)"
"(71, 5, 1, 4)","(228, 5)"
"(127, 4, 1, 223)","(89, 2)"
"(107, 5, 1, 257)","(144, 5)"
"(227, 1, 1, 9)","(73, 3)"
"(83, 5, 1, 282)","(143, 7)"
"(71, 5, 1, 288)","(228, 5)"
"(204, 3, 1, 95)","(45, 3)"
"(185, 1, 1, 177)","(274, 1)"
"(109, 1, 1, 198)","(197, 1)"
"(71, 2, 1, 226)","(228, 2)"
"(71, 4, 1, 298)","(228, 4)"
"(237, 2, 1, 205)","(141, 2)"
"(180, 1, 1, 43)","(200, 1)"
"(45, 3, 1, 62)","(204, 3)"
"(210, 3, 1, 116)","(51, 3)"
"(83, 5, 1, 277)","(146, 7)"
"(71, 3, 1, 307)","(228, 3)"
"(141, 3, 1, 152)","(144, 3)"
"(49, 1, 1, 226)","(81, 1)"
"(71, 3, 1, 63)","(272, 3)"
"(71, 3, 1, 294)","(228, 3)"
"(222, 1, 1, 238)","(75, 1)"
"(71, 4, 1, 74)","(228, 4)"
"(204, 2, 1, 95)","(45, 2)"
"(120, 4, 1, 279)","(230, 4)"
"(141, 3, 1, 165)","(176, 2)"
"(45, 2, 1, 62)","(204, 2)"
"(210, 2, 1, 116)","(51, 2)"
"(71, 2, 1, 307)","(228, 2)"
"(141, 2, 1, 152)","(144, 2)"
"(71, 4, 1, 13)","(228, 4)"
"(230, 3, 1, 57)","(120, 3)"
"(71, 2, 1, 63)","(272, 2)"
"(166, 10, 1, 119)","(141, 3)"
"(222, 6, 1, 238)","(75, 6)"
"(71, 5, 1, 44)","(228, 5)"
"(272, 4, 1, 212)","(172, 4)"
"(71, 2, 1, 294)","(228, 2)"
"(71, 1, 1, 24)","(228, 1)"
"(236, 1, 1, 252)","(155, 1)"
"(71, 5, 1, 232)","(172, 3)"
"(119, 1, 1, 228)","(31, 1)"
"(189, 1, 1, 149)","(144, 1)"
"(71, 1, 1, 4)","(228, 1)"
"(141, 2, 1, 165)","(176, 1)"
"(107, 1, 1, 257)","(144, 1)"
"(83, 1, 1, 282)","(143, 3)"
"(71, 1, 1, 288)","(228, 1)"
"(230, 2, 1, 57)","(120, 2)"
"(94, 4, 1, 254)","(37, 4)"
"(120, 3, 1, 38)","(230, 3)"
"(172, 3, 1, 87)","(219, 3)"
"(71, 4, 1, 170)","(228, 4)"
"(83, 1, 1, 277)","(146, 3)"
"(230, 4, 1, 115)","(120, 4)"
"(230, 4, 1, 217)","(120, 4)"
"(105, 3, 1, 112)","(156, 3)"
"(189, 6, 1, 149)","(264, 1)"
"(71, 4, 1, 28)","(228, 4)"
"(177, 5, 1, 260)","(189, 2)"
"(164, 2, 1, 280)","(54, 2)"
"(228, 3, 1, 91)","(71, 3)"
"(83, 6, 1, 282)","(143, 2)"
"(176, 4, 1, 312)","(235, 4)"
"(71, 3, 1, 245)","(228, 3)"
"(173, 2, 1, 212)","(174, 1)"
"(172, 3, 1, 106)","(219, 3)"
"(156, 1, 1, 253)","(29, 1)"
"(83, 6, 1, 277)","(146, 2)"
"(120, 2, 1, 38)","(230, 2)"
"(172, 2, 1, 87)","(219, 2)"
"(234, 4, 1, 157)","(161, 4)"
"(204, 4, 1, 158)","(196, 4)"
"(105, 2, 1, 112)","(156, 2)"
"(230, 7, 1, 14)","(120, 7)"
"(71, 5, 1, 254)","(228, 5)"
"(71, 1, 1, 44)","(228, 1)"
"(120, 4, 1, 108)","(152, 4)"
"(144, 5, 1, 289)","(237, 4)"
"(228, 2, 1, 91)","(71, 2)"
"(71, 4, 1, 65)","(141, 4)"
"(71, 2, 1, 245)","(228, 2)"
"(67, 1, 1, 294)","(45, 1)"
"(169, 4, 1, 79)","(51, 4)"
"(71, 4, 1, 204)","(228, 4)"
"(177, 4, 1, 297)","(189, 1)"
"(175, 4, 1, 198)","(24, 3)"
"(172, 5, 1, 195)","(120, 5)"
"(172, 2, 1, 106)","(219, 2)"
"(71, 1, 1, 232)","(172, 5)"
"(89, 4, 1, 286)","(176, 4)"
"(71, 5, 1, 267)","(228, 5)"
"(235, 3, 1, 219)","(161, 4)"
"(260, 3, 1, 250)","(222, 6)"
"(92, 1, 1, 18)","(17, 1)"
"(2, 2, 1, 240)","(54, 2)"
"(71, 4, 1, 2)","(141, 4)"
"(71, 5, 1, 125)","(94, 5)"
"(161, 1, 1, 131)","(176, 1)"
"(177, 1, 1, 260)","(189, 6)"
"(235, 2, 1, 219)","(161, 2)"
"(260, 2, 1, 250)","(222, 2)"
"(245, 1, 1, 11)","(22, 1)"
"(273, 1, 2, 55)","(98, 1)"
"(230, 3, 1, 88)","(120, 3)"
"(64, 1, 1, 36)","(115, 1)"
"(177, 4, 1, 22)","(189, 1)"
"(71, 4, 2, 136)","(228, 4)"
"(156, 1, 1, 111)","(62, 1)"
"(233, 1, 1, 136)","(261, 1)"
"(177, 6, 1, 260)","(189, 3)"
"(71, 1, 1, 254)","(228, 1)"
"(71, 4, 1, 89)","(177, 3)"
"(131, 5, 1, 311)","(119, 5)"
"(172, 3, 1, 308)","(219, 3)"
"(71, 5, 1, 158)","(196, 5)"
"(134, 3, 1, 319)","(178, 4)"
"(144, 1, 1, 289)","(237, 1)"
"(125, 2, 1, 45)","(2, 1)"
"(71, 3, 1, 50)","(228, 3)"
"(71, 3, 1, 136)","(228, 3)"
"(71, 3, 1, 311)","(228, 3)"
"(230, 2, 1, 88)","(120, 2)"
"(172, 1, 1, 195)","(120, 1)"
"(148, 4, 1, 141)","(224, 3)"
"(71, 1, 1, 267)","(228, 1)"
"(120, 3, 1, 146)","(230, 3)"
"(63, 1, 1, 126)","(99, 1)"
"(71, 5, 1, 287)","(228, 5)"
"(172, 3, 1, 316)","(219, 3)"
"(100, 1, 1, 67)","(87, 1)"
"(6, 4, 1, 8)","(237, 4)"
"(172, 2, 1, 308)","(219, 2)"
"(134, 2, 1, 319)","(178, 2)"
"(215, 1, 1, 194)","(99, 1)"
"(71, 2, 1, 50)","(228, 2)"
"(71, 2, 1, 136)","(228, 2)"
"(71, 2, 1, 311)","(228, 2)"
"(172, 6, 1, 195)","(120, 6)"
"(71, 1, 1, 125)","(94, 1)"
"(71, 5, 1, 123)","(228, 5)"
"(120, 2, 1, 146)","(230, 2)"
"(40, 1, 1, 260)","(273, 1)"
"(175, 3, 1, 325)","(24, 2)"
"(1, 1, 1, 214)","(220, 1)"
"(172, 2, 1, 316)","(219, 2)"
"(95, 3, 1, 155)","(260, 3)"
"(177, 5, 1, 303)","(175, 5)"
"(219, 3, 1, 313)","(172, 3)"
"(172, 7, 1, 143)","(219, 7)"
"(71, 5, 1, 192)","(228, 5)"
"(145, 3, 1, 14)","(210, 2)"
"(273, 1, 3, 55)","(98, 1)"
"(230, 5, 1, 14)","(120, 5)"
"(131, 1, 1, 311)","(119, 1)"
"(71, 4, 1, 86)","(228, 4)"
"(71, 1, 1, 158)","(196, 7)"
"(180, 1, 1, 41)","(200, 1)"
"(175, 2, 1, 325)","(24, 1)"
"(71, 4, 1, 209)","(228, 4)"
"(95, 2, 1, 155)","(260, 1)"
"(219, 2, 1, 313)","(172, 2)"
"(71, 4, 1, 256)","(228, 4)"
"(71, 4, 1, 145)","(228, 4)"
"(145, 2, 1, 14)","(210, 1)"
"(17, 1, 1, 251)","(255, 1)"
"(71, 1, 1, 287)","(228, 1)"
"(45, 4, 1, 245)","(67, 4)"
"(71, 5, 1, 272)","(228, 5)"
"(71, 1, 1, 123)","(228, 1)"
"(71, 4, 1, 318)","(228, 4)"
"(57, 1, 1, 287)","(77, 1)"
"(177, 1, 1, 303)","(175, 1)"
"(68, 4, 1, 34)","(105, 4)"
"(71, 1, 1, 192)","(228, 1)"
"(144, 5, 1, 65)","(228, 5)"
"(91, 1, 1, 196)","(134, 1)"
"(120, 7, 1, 279)","(230, 7)"
"(260, 3, 1, 140)","(222, 6)"
"(115, 1, 1, 16)","(38, 1)"
"(230, 1, 1, 14)","(120, 1)"
"(191, 2, 1, 224)","(5, 2)"
"(144, 3, 1, 166)","(235, 2)"
"(71, 4, 1, 212)","(141, 4)"
"(176, 4, 1, 106)","(127, 3)"
"(177, 6, 1, 303)","(175, 6)"
"(230, 6, 1, 14)","(120, 6)"
"(71, 3, 1, 37)","(141, 3)"
"(182, 1, 1, 204)","(185, 1)"
"(260, 2, 1, 140)","(222, 2)"
"(137, 1, 1, 213)","(240, 1)"
"(224, 3, 1, 246)","(89, 4)"
"(144, 2, 1, 166)","(235, 1)"
"(71, 1, 1, 272)","(228, 1)"
"(71, 3, 1, 18)","(228, 3)"
"(27, 2, 1, 120)","(200, 2)"
"(230, 7, 1, 115)","(120, 7)"
"(120, 4, 1, 171)","(230, 4)"
"(158, 1, 1, 113)","(195, 1)"
"(203, 1, 1, 326)","(117, 1)"
"(230, 7, 1, 217)","(120, 7)"
"(71, 2, 1, 37)","(141, 2)"
"(224, 2, 1, 246)","(89, 2)"
"(50, 2, 1, 302)","(109, 1)"
"(126, 1, 1, 319)","(178, 1)"
"(71, 4, 2, 55)","(228, 4)"
"(71, 5, 1, 83)","(228, 5)"
"(172, 5, 1, 143)","(219, 5)"
"(94, 5, 1, 244)","(141, 5)"
"(172, 4, 1, 3)","(219, 4)"
"(71, 5, 2, 226)","(228, 5)"
"(71, 4, 1, 163)","(228, 4)"
"(144, 1, 1, 65)","(228, 1)"
"(71, 2, 1, 18)","(228, 2)"
"(71, 3, 1, 55)","(228, 3)"
"(71, 3, 1, 66)","(228, 3)"
"(172, 3, 1, 175)","(219, 3)"
"(71, 5, 1, 238)","(228, 5)"
"(71, 3, 1, 62)","(228, 3)"
"(120, 7, 1, 108)","(152, 3)"
"(187, 1, 1, 110)","(255, 1)"
"(71, 5, 1, 223)","(141, 5)"
"(71, 4, 1, 229)","(228, 4)"
"(29, 1, 1, 188)","(156, 1)"
"(124, 3, 1, 192)","(91, 3)"
"(199, 4, 1, 278)","(215, 4)"
"(71, 2, 1, 55)","(228, 2)"
"(104, 3, 1, 133)","(19, 3)"
"(71, 4, 1, 321)","(228, 4)"
"(71, 4, 1, 36)","(228, 4)"
"(71, 2, 1, 66)","(228, 2)"
"(172, 2, 1, 175)","(219, 2)"
"(24, 3, 1, 100)","(237, 1)"
"(126, 1, 1, 275)","(244, 1)"
"(71, 2, 1, 62)","(228, 2)"
"(71, 4, 1, 6)","(228, 4)"
"(71, 5, 1, 298)","(228, 5)"
"(19, 4, 1, 258)","(227, 4)"
"(36, 1, 1, 318)","(255, 1)"
"(83, 4, 1, 2)","(85, 6)"
"(100, 2, 1, 288)","(18, 2)"
"(230, 4, 1, 286)","(120, 4)"
"(190, 2, 1, 231)","(171, 2)"
"(71, 1, 1, 83)","(228, 1)"
"(71, 5, 1, 74)","(228, 5)"
"(124, 2, 1, 192)","(91, 2)"
"(104, 2, 1, 133)","(19, 2)"
"(172, 1, 1, 143)","(219, 1)"
"(94, 1, 1, 244)","(141, 1)"
"(71, 1, 2, 226)","(228, 1)"
"(120, 5, 1, 279)","(230, 5)"
"(27, 2, 1, 68)","(180, 2)"
"(24, 2, 1, 100)","(237, 5)"
"(71, 5, 1, 13)","(228, 5)"
"(71, 3, 1, 314)","(228, 3)"
"(166, 9, 1, 119)","(141, 2)"
"(272, 5, 1, 212)","(172, 3)"
"(71, 1, 1, 238)","(228, 1)"
"(190, 2, 1, 116)","(171, 2)"
"(172, 6, 1, 143)","(219, 6)"
"(71, 1, 1, 223)","(141, 1)"
"(127, 1, 1, 223)","(89, 5)"
"(166, 3, 1, 119)","(71, 3)"
"(97, 1, 1, 187)","(182, 1)"
"(71, 2, 1, 314)","(228, 2)"
"(94, 5, 1, 254)","(37, 5)"
"(71, 3, 1, 183)","(228, 3)"
"(71, 1, 1, 298)","(228, 1)"
"(71, 5, 1, 170)","(228, 5)"
"(230, 5, 1, 115)","(120, 5)"
"(230, 5, 1, 217)","(120, 5)"
"(71, 5, 1, 28)","(228, 5)"
"(142, 1, 1, 321)","(260, 1)"
"(71, 1, 1, 74)","(228, 1)"
"(71, 4, 1, 112)","(141, 4)"
"(166, 2, 1, 119)","(71, 2)"
"(230, 4, 1, 128)","(120, 4)"
"(120, 1, 1, 279)","(230, 1)"
"(71, 2, 1, 183)","(228, 2)"
"(71, 3, 1, 195)","(228, 3)"
"(222, 4, 1, 128)","(260, 1)"
"(196, 9, 1, 17)","(141, 3)"
"(71, 1, 1, 13)","(228, 1)"
"(272, 1, 1, 212)","(172, 5)"
"(120, 5, 1, 108)","(152, 1)"
"(71, 5, 1, 65)","(141, 5)"
"(71, 5, 1, 204)","(228, 5)"
"(120, 6, 1, 279)","(230, 6)"
"(177, 5, 1, 297)","(189, 2)"
"(175, 5, 1, 198)","(24, 4)"
"(89, 5, 1, 286)","(176, 1)"
"(186, 4, 1, 99)","(62, 4)"
"(196, 3, 1, 17)","(204, 3)"
"(89, 3, 1, 102)","(148, 3)"
"(71, 2, 1, 195)","(228, 2)"
"(239, 1, 1, 1)","(217, 1)"
"(171, 2, 1, 83)","(27, 2)"
"(155, 1, 1, 307)","(246, 1)"
"(272, 6, 1, 212)","(172, 2)"
"(94, 1, 1, 254)","(37, 1)"
"(9, 1, 1, 40)","(264, 1)"
"(71, 4, 1, 226)","(228, 4)"
"(71, 1, 1, 170)","(228, 1)"
"(230, 1, 1, 115)","(120, 1)"
"(237, 4, 1, 205)","(141, 5)"
"(230, 1, 1, 217)","(120, 1)"
"(71, 5, 1, 2)","(141, 5)"
"(71, 1, 1, 28)","(228, 1)"
"(123, 1, 1, 64)","(36, 1)"
"(196, 2, 1, 17)","(204, 2)"
"(176, 1, 1, 312)","(235, 1)"
"(89, 2, 1, 102)","(148, 2)"
"(31, 3, 1, 44)","(52, 3)"
"(71, 3, 1, 282)","(141, 3)"
"(203, 2, 2, 326)","(104, 3)"
"(177, 5, 1, 22)","(189, 2)"
"(204, 4, 1, 95)","(45, 4)"
"(230, 6, 1, 115)","(120, 6)"
"(71, 5, 2, 136)","(228, 5)"
"(234, 1, 1, 157)","(161, 1)"
"(230, 6, 1, 217)","(120, 6)"
"(71, 3, 1, 277)","(141, 3)"
"(45, 4, 1, 62)","(204, 4)"
"(210, 4, 1, 116)","(51, 4)"
"(71, 4, 1, 307)","(228, 4)"
"(204, 1, 1, 158)","(196, 1)"
"(141, 4, 1, 152)","(144, 4)"
"(71, 5, 1, 89)","(177, 2)"
"(241, 2, 1, 6)","(187, 2)"
"(260, 1, 2, 250)","(222, 4)"
"(71, 4, 1, 63)","(272, 4)"
"(120, 1, 1, 108)","(87, 1)"
"(71, 3, 1, 159)","(228, 3)"
"(71, 1, 1, 65)","(141, 1)"
"(169, 1, 1, 79)","(51, 1)"
"(71, 4, 1, 294)","(228, 4)"
"(71, 1, 1, 204)","(228, 1)"
"(177, 1, 1, 297)","(189, 6)"
"(31, 2, 1, 44)","(52, 2)"
"(175, 1, 1, 198)","(197, 3)"
"(71, 2, 1, 282)","(141, 2)"
"(197, 3, 1, 325)","(22, 4)"
"(148, 5, 1, 141)","(224, 5)"
"(89, 1, 1, 286)","(117, 1)"
"(270, 1, 1, 172)","(182, 1)"
"(141, 4, 1, 165)","(176, 3)"
"(71, 2, 1, 277)","(141, 2)"
"(120, 6, 1, 108)","(152, 2)"
"(6, 5, 1, 8)","(237, 5)"
"(141, 3, 1, 209)","(228, 3)"
"(230, 4, 1, 57)","(120, 4)"
"(71, 2, 1, 159)","(228, 2)"
