Source,Target,Type
_hghhcMethylenetetrahydrofolate_c,rx_288,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_288,Directed
rx_288,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
rx_288,_hghhcMethenyltetrahydrofolate_c,Directed
LcMalate_e,rx_289,Directed
_hcdImidazolchcylechcoxopropyl_phosphate_c,rx_290,Directed
LcGlutamate_c,rx_290,Directed
rx_290,LcHistidinol_phosphate_c,Directed
rx_290,_hcOxoglutarate_c,Directed
LcAspartate_e,rx_291,Directed
Choline_ChHhhNO_e,rx_292,Directed
ATP_ChhHhhNhOhhPh_c,rx_293,Directed
DcFructose_hcphosphate_c,rx_293,Directed
rx_293,Hf_c,Directed
rx_293,DcFructose_hghcbisphosphate_c,Directed
rx_293,ADP_ChhHhhNhOhhPh_c,Directed
UTP_ChHhhNhOhhPh_c,rx_294,Directed
_R__Mevalonate_ChHhhOh_c,rx_294,Directed
rx_294,Hf_c,Directed
rx_294,UDP_ChHhhNhOhhPh_c,Directed
rx_294,_R__h_Phosphomevalonate_ChHhhOhP_c,Directed
Dimethylallyl_diphosphate_c,rx_295,Directed
Isopentenyl_diphosphate_c,rx_295,Directed
rx_295,Geranyl_diphosphate_c,Directed
rx_295,Diphosphate_c,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_296,Directed
Nicotinamide_adenine_dinucleotide_c,rx_296,Directed
rx_296,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_296,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
dSechcHydroxydecanoylcCoA_c,rx_297,Directed
rx_297,HhO_HhO_c,Directed
rx_297,TranscDecchcenoylcCoA_c,Directed
_hghghghcTetrahydrofolate_c,rx_298,Directed
Formate_c,rx_298,Directed
ATP_ChhHhhNhOhhPh_c,rx_298,Directed
rx_298,_hhcFormyltetrahydrofolate_c,Directed
rx_298,ADP_ChhHhhNhOhhPh_c,Directed
rx_298,Phosphate_c,Directed
Ornithine_e,rx_299,Directed
LcMalate_c,rx_300,Directed
Ubiquinonech_c,rx_300,Directed
rx_300,Oxaloacetate_c,Directed
rx_300,Ubiquinolch_c,Directed
HhO_HhO_c,rx_301,Directed
OcSuccinylcLchomoserine_c,rx_301,Directed
rx_301,Hf_c,Directed
rx_301,_hcOxobutanoate_c,Directed
rx_301,Ammonium_c,Directed
rx_301,Succinate_c,Directed
Hf_c,rx_302,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_302,Directed
_hcDehydroshikimate_c,rx_302,Directed
rx_302,Shikimate_c,Directed
rx_302,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
Uridine_e,rx_303,Directed
Hf_c,rx_304,Directed
Nicotinate_c,rx_304,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_304,Directed
rx_304,Diphosphate_c,Directed
rx_304,Nicotinate_Dcribonucleotide_c,Directed
LcMethionine_e,rx_305,Directed
LcMalate_c,rx_306,Directed
Nicotinamide_adenine_dinucleotide_c,rx_306,Directed
rx_306,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_306,Pyruvate_c,Directed
rx_306,COh_COh_c_sink,Directed
HhO_HhO_c,rx_307,Directed
ATP_ChhHhhNhOhhPh_c,rx_307,Directed
LcProline_e,rx_307,Directed
rx_307,Hf_c,Directed
rx_307,LcProline_c,Directed
rx_307,ADP_ChhHhhNhOhhPh_c,Directed
rx_307,Phosphate_c,Directed
Dihydroxyacetone_phosphate_c,rx_308,Directed
rx_308,Glyceraldehyde_hcphosphate_c,Directed
LcAspartate_c,rx_309,Directed
ATP_ChhHhhNhOhhPh_c,rx_309,Directed
rx_309,_hcPhosphocLcaspartate_c,Directed
rx_309,ADP_ChhHhhNhOhhPh_c,Directed
HhO_HhO_c,rx_310,Directed
_hcdhcPhosphoribosylecATP_c,rx_310,Directed
rx_310,Hf_c,Directed
rx_310,_hcdhcPhosphoribosylecAMP_c,Directed
rx_310,Diphosphate_c,Directed
HhO_HhO_c,rx_311,Directed
ATP_ChhHhhNhOhhPh_c,rx_311,Directed
Glycine_e,rx_311,Directed
rx_311,Hf_c,Directed
rx_311,Glycine_c,Directed
rx_311,ADP_ChhHhhNhOhhPh_c,Directed
rx_311,Phosphate_c,Directed
Ubiquinonech_c,rx_312,Directed
Glycerol_hcphosphate_c,rx_312,Directed
rx_312,Dihydroxyacetone_phosphate_c,Directed
rx_312,Ubiquinolch_c,Directed
_hcOxoglutarate_e,rx_313,Directed
Hf_c,rx_314,Directed
HhO_HhO_c,rx_314,Directed
Cytidine_c,rx_314,Directed
rx_314,Ammonium_c,Directed
rx_314,Uridine_c,Directed
Nitrite_c,rx_315,Directed
Nitrate_e,rx_315,Directed
rx_315,Nitrite_e,Directed
rx_315,Nitrate_c,Directed
Hf_c,rx_316,Directed
dSechcMethylchcoxopentanoate_c,rx_316,Directed
Lipoamide_ChHhhNOSh_c,rx_316,Directed
rx_316,ScdhcMethylbutanoylecdihydrolipoamide_c,Directed
rx_316,COh_COh_c_sink,Directed
Hf_c,rx_317,Directed
UTP_ChHhhNhOhhPh_c,rx_317,Directed
NcAcetylcDcglucosamine_hcphosphate_c,rx_317,Directed
rx_317,Diphosphate_c,Directed
rx_317,UDPcNcacetylcDcglucosamine_c,Directed
Prephenate_c,rx_318,Directed
Hf_c,rx_318,Directed
rx_318,Phenylpyruvate_c,Directed
rx_318,HhO_HhO_c,Directed
rx_318,COh_COh_c_sink,Directed
DecanoylcCoA_dncChhjhCoAe_c,rx_319,Directed
Nicotinamide_adenine_dinucleotide_c,rx_319,Directed
rx_319,Hf_c,Directed
rx_319,TranscDecchcenoylcCoA_c,Directed
rx_319,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
AcetylcCoA_c,rx_320,Directed
Maltose_ChhHhhOhh_c,rx_320,Directed
rx_320,Coenzyme_A_c,Directed
rx_320,Acetylcmaltose_c,Directed
_hghcDihydroxychcnaphthoate_c,rx_321,Directed
AllctranscOctaprenyl_diphosphate_c,rx_321,Directed
rx_321,Hf_c,Directed
rx_321,Diphosphate_c,Directed
rx_321,_hcDemethylmenaquinone_h_c,Directed
rx_321,COh_COh_c_sink,Directed
NcAcetylcDcmannosamine_c,rx_322,Directed
ATP_ChhHhhNhOhhPh_c,rx_322,Directed
rx_322,Hf_c,Directed
rx_322,ADP_ChhHhhNhOhhPh_c,Directed
rx_322,NcAcetylcDcmannosamine_hcphosphate_c,Directed
HhO_HhO_c,rx_323,Directed
OcPhosphocLchomoserine_c,rx_323,Directed
rx_323,Phosphate_c,Directed
rx_323,LcThreonine_c,Directed
LcMalate_c,rx_324,Directed
Menaquinone_h_c,rx_324,Directed
rx_324,Menaquinol_h_c,Directed
rx_324,Oxaloacetate_c,Directed
DcGlucose_e,rx_325,Directed
Phosphoenolpyruvate_c,rx_325,Directed
rx_325,DcGlucose_hcphosphate_c,Directed
rx_325,Pyruvate_c,Directed
Hf_c,rx_326,Directed
_hcCarboxychcmethylchcoxopentanoate_c,rx_326,Directed
rx_326,_hcMethylchcoxopentanoate_c,Directed
rx_326,COh_COh_c_sink,Directed
Hf_c,rx_327,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_327,Directed
dSechcAcetochchydroxybutanoate_c,rx_327,Directed
rx_327,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_327,dRechghcDihydroxychcmethylpentanoate_c,Directed
Galactitol_e,rx_328,Directed
Phosphoenolpyruvate_c,rx_328,Directed
rx_328,Galactitol_hcphosphate_c,Directed
rx_328,Pyruvate_c,Directed
HhO_HhO_c,rx_329,Directed
DcRibose_e,rx_329,Directed
ATP_ChhHhhNhOhhPh_c,rx_329,Directed
rx_329,Hf_c,Directed
rx_329,DcRibose_c,Directed
rx_329,ADP_ChhHhhNhOhhPh_c,Directed
rx_329,Phosphate_c,Directed
DcGlycerate_hcphosphate_c,rx_330,Directed
rx_330,_hcPhosphocDcglycerate_c,Directed
Sodium_e,rx_331,Directed
Uridine_e,rx_331,Directed
rx_331,Uridine_c,Directed
rx_331,Sodium_c,Directed
Spectinomycin_c,rx_332,Directed
Hf_c,rx_332,Directed
ATP_ChhHhhNhOhhPh_c,rx_332,Directed
rx_332,Diphosphate_c,Directed
rx_332,_hiicAdenylylspectinomycin_c,Directed
Coenzyme_A_c,rx_333,Directed
Nicotinamide_adenine_dinucleotide_c,rx_333,Directed
_hcMethylchcoxobutanoate_c,rx_333,Directed
rx_333,IsobutyrylcCoA_c,Directed
rx_333,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_333,COh_COh_c_sink,Directed
NcAcetylneuraminate_e,rx_334,Directed
Hf_e,rx_334,Directed
rx_334,Hf_c,Directed
rx_334,NcAcetylneuraminate_c,Directed
Riboflavin_ChhHhhNhOh_c,rx_335,Directed
ATP_ChhHhhNhOhhPh_c,rx_335,Directed
rx_335,Hf_c,Directed
rx_335,FMN_ChhHhhNhOhP_c,Directed
rx_335,ADP_ChhHhhNhOhhPh_c,Directed
HhO_HhO_c,rx_336,Directed
Heme_O_ChhHhhFeNhOh_c,rx_336,Directed
rx_336,Hf_c,Directed
rx_336,Heme_A_ChhHhhFeNhOh_c,Directed
_hghhcMethylenetetrahydrofolate_c,rx_337,Directed
HhO_HhO_c,rx_337,Directed
_hcMethylchcoxobutanoate_c,rx_337,Directed
rx_337,_hcDehydropantoate_c,Directed
rx_337,_hghghghcTetrahydrofolate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_338,Directed
DUMP_ChHhhNhOhP_c,rx_338,Directed
rx_338,ADP_ChhHhhNhOhhPh_c,Directed
rx_338,DUDP_ChHhhNhOhhPh_c,Directed
NcAcetylcLcglutamate_hcsemialdehyde_c,rx_339,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_339,Directed
Phosphate_c,rx_339,Directed
rx_339,Hf_c,Directed
rx_339,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
rx_339,NcAcetylcLcglutamyl_hcphosphate_c,Directed
DcAlanine_c,rx_340,Directed
_hcOxoglutarate_c,rx_340,Directed
rx_340,DcGlutamate_c,Directed
rx_340,Pyruvate_c,Directed
Hexadecanoate_dncChhjhe_e,rx_341,Directed
Hf_e,rx_341,Directed
rx_341,Hf_c,Directed
rx_341,Hexadecanoate_dncChhjhe_c,Directed
DcFructose_hcphosphate_c,rx_342,Directed
ATP_ChhHhhNhOhhPh_c,rx_342,Directed
rx_342,Hf_c,Directed
rx_342,DcFructose_hghcbisphosphate_c,Directed
rx_342,ADP_ChhHhhNhOhhPh_c,Directed
DcMannose_hcphosphate_c,rx_343,Directed
rx_343,DcFructose_hcphosphate_c,Directed
HhO_HhO_c,rx_344,Directed
_hghcdiketochcmethylthiochcphosphopentane_c,rx_344,Directed
rx_344,Hf_c,Directed
rx_344,Formate_c,Directed
rx_344,_hcketochcmethylthiobutyrate_c,Directed
rx_344,Phosphate_c,Directed
Ammonium_c,rx_345,Directed
ATP_ChhHhhNhOhhPh_c,rx_345,Directed
COh_COh_c_source,rx_345,Directed
rx_345,Hf_c,Directed
rx_345,Carbamoyl_phosphate_c,Directed
rx_345,ADP_ChhHhhNhOhhPh_c,Directed
LcTyrosine_c,rx_346,Directed
_hcOxoglutarate_c,rx_346,Directed
rx_346,_hcdhcHydroxyphenylepyruvate_c,Directed
rx_346,LcGlutamate_c,Directed
NhcdhghcDicarboxyethylecAMP_c,rx_347,Directed
rx_347,AMP_ChhHhhNhOhP_c,Directed
rx_347,Fumarate_c,Directed
Sulfate_e,rx_348,Directed
Nicotinamide_adenine_dinucleotide_c,rx_349,Directed
LcLactate_c,rx_349,Directed
rx_349,Hf_c,Directed
rx_349,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_349,Pyruvate_c,Directed
UDPcNcacetylcDcglucosamine_c,rx_350,Directed
rx_350,UDPcNcacetylcDcmannosamine_c,Directed
Hf_c,rx_351,Directed
ATP_ChhHhhNhOhhPh_c,rx_351,Directed
DcGlucose_hcphosphate_c,rx_351,Directed
rx_351,Diphosphate_c,Directed
rx_351,ADPglucose_ChhHhhNhOhhPh_c,Directed
DcGlycerocDcmannocheptose_hcphosphate_c,rx_352,Directed
ATP_ChhHhhNhOhhPh_c,rx_352,Directed
rx_352,Hf_c,Directed
rx_352,ADP_ChhHhhNhOhhPh_c,Directed
rx_352,DcGlycerocDcmannocheptose_hghcbisphosphate_c,Directed
Glycerol_hcphosphate_e,rx_353,Directed
Phosphate_c,rx_353,Directed
rx_353,Glycerol_hcphosphate_c,Directed
rx_353,Phosphate_e,Directed
HhO_HhO_c,rx_354,Directed
LcAlanine_c,rx_354,Directed
Nicotinamide_adenine_dinucleotide_c,rx_354,Directed
rx_354,Hf_c,Directed
rx_354,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_354,Ammonium_c,Directed
rx_354,Pyruvate_c,Directed
ADPcDcglycerocDcmannocheptose_c,rx_355,Directed
rx_355,ADPcLcglycerocDcmannocheptose_c,Directed
HhO_HhO_c,rx_356,Directed
Nicotinamide_adenine_dinucleotide_c,rx_356,Directed
IMP_ChhHhhNhOhP_c,rx_356,Directed
rx_356,Hf_c,Directed
rx_356,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_356,Xanthosine_hicphosphate_c,Directed
_hcAminochcoxopentanoate_c,rx_357,Directed
rx_357,Hf_c,Directed
rx_357,HhO_HhO_c,Directed
rx_357,Porphobilinogen_c,Directed
Sodium_e,rx_358,Directed
Cytidine_e,rx_358,Directed
rx_358,Cytidine_c,Directed
rx_358,Sodium_c,Directed
Hf_c,rx_359,Directed
Indolepyruvate_ChhHhNOh_c,rx_359,Directed
rx_359,Indole_h_acetaldehyde_ChhHhNO_c,Directed
rx_359,COh_COh_c_sink,Directed
Uracil_c,rx_360,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_360,Directed
rx_360,Diphosphate_c,Directed
rx_360,UMP_ChHhhNhOhP_c,Directed
HhO_HhO_c,rx_361,Directed
ScAdenosylcLchomocysteine_c,rx_361,Directed
rx_361,ScRibosylcLchomocysteine_c,Directed
rx_361,Adenine_c,Directed
DcFructose_e,rx_362,Directed
Phosphoenolpyruvate_c,rx_362,Directed
rx_362,DcFructose_hcphosphate_c,Directed
rx_362,Pyruvate_c,Directed
DecanoylcCoA_dncChhjhCoAe_c,rx_363,Directed
AcetylcCoA_c,rx_363,Directed
rx_363,Coenzyme_A_c,Directed
rx_363,_hcOxododecanoylcCoA_c,Directed
HhO_HhO_c,rx_364,Directed
Phosphoenolpyruvate_c,rx_364,Directed
DcErythrose_hcphosphate_c,rx_364,Directed
rx_364,_hcDehydrochcdeoxycDcarabinocheptonate_hcphosphate_c,Directed
rx_364,Phosphate_c,Directed
ADP_ChhHhhNhOhhPh_c,rx_365,Directed
Hf_e,rx_365,Directed
Phosphate_c,rx_365,Directed
rx_365,Hf_c,Directed
rx_365,HhO_HhO_c,Directed
rx_365,ATP_ChhHhhNhOhhPh_c,Directed
Adenosine_highicbisphosphate_c,rx_366,Directed
HhO_HhO_c,rx_366,Directed
rx_366,AMP_ChhHhhNhOhP_c,Directed
rx_366,Phosphate_c,Directed
dSechcahcAminochcdhcphosphocDcribosyleimidazolechccarboxamidobsuccinate_c,rx_367,Directed
rx_367,_hcAminochcdhcPhosphocDcribosyleimidazolechccarboxamide_c,Directed
rx_367,Fumarate_c,Directed
LcThreonine_c,rx_368,Directed
rx_368,Glycine_c,Directed
rx_368,Acetaldehyde_c,Directed
NcSuccinylcLLchghcdiaminoheptanedioate_c,rx_369,Directed
HhO_HhO_c,rx_369,Directed
rx_369,LLchghcDiaminoheptanedioate_c,Directed
rx_369,Succinate_c,Directed
LcValine_c,rx_370,Directed
_hcOxoglutarate_c,rx_370,Directed
rx_370,_hcMethylchcoxobutanoate_c,Directed
rx_370,LcGlutamate_c,Directed
Xanthine_e,rx_371,Directed
Hf_e,rx_371,Directed
rx_371,Hf_c,Directed
rx_371,Xanthine_c,Directed
Sodium_e,rx_372,Directed
Thymidine_ChhHhhNhOh_e,rx_372,Directed
rx_372,Thymidine_ChhHhhNhOh_c,Directed
rx_372,Sodium_c,Directed
Hf_c,rx_373,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_373,Directed
Ubiquinonech_c,rx_373,Directed
rx_373,Nicotinamide_adenine_dinucleotide_c,Directed
rx_373,Ubiquinolch_c,Directed
Hf_e,rx_374,Directed
Uracil_e,rx_374,Directed
rx_374,Hf_c,Directed
rx_374,Uracil_c,Directed
Hf_c,rx_375,Directed
FMN_ChhHhhNhOhP_c,rx_375,Directed
ATP_ChhHhhNhOhhPh_c,rx_375,Directed
rx_375,Diphosphate_c,Directed
rx_375,Flavin_adenine_dinucleotide_oxidized_c,Directed
HhO_HhO_c,rx_376,Directed
Nicotinamide_adenine_dinucleotide_c,rx_376,Directed
LcGlutamate_c,rx_376,Directed
rx_376,Hf_c,Directed
rx_376,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_376,Ammonium_c,Directed
rx_376,_hcOxoglutarate_c,Directed
UMP_ChHhhNhOhP_c,rx_377,Directed
ATP_ChhHhhNhOhhPh_c,rx_377,Directed
rx_377,UDP_ChHhhNhOhhPh_c,Directed
rx_377,ADP_ChhHhhNhOhhPh_c,Directed
LcAspartate_c,rx_378,Directed
_hcaminochcdhcphosphocDcribosyleimidazolechccarboxylate_c,rx_378,Directed
ATP_ChhHhhNhOhhPh_c,rx_378,Directed
rx_378,Hf_c,Directed
rx_378,dSechcahcAminochcdhcphosphocDcribosyleimidazolechccarboxamidobsuccinate_c,Directed
rx_378,ADP_ChhHhhNhOhhPh_c,Directed
rx_378,Phosphate_c,Directed
_hcDeoxycDcribose_hcphosphate_c,rx_379,Directed
rx_379,Glyceraldehyde_hcphosphate_c,Directed
rx_379,Acetaldehyde_c,Directed
HhO_HhO_c,rx_380,Directed
Salicin_hcphosphate_c,rx_380,Directed
rx_380,_hcdHydroxymethylephenol_c,Directed
rx_380,DcGlucose_hcphosphate_c,Directed
DcGlucose_hcphosphate_c,rx_381,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_381,Directed
rx_381,Hf_c,Directed
rx_381,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
rx_381,_hcphosphocDcgluconochghclactone_c,Directed
Hf_c,rx_382,Directed
_hcOxododecanoylcCoA_c,rx_382,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_382,Directed
rx_382,dSechcHydroxydodecanoylcCoA_c,Directed
rx_382,Nicotinamide_adenine_dinucleotide_c,Directed
HhO_HhO_c,rx_383,Directed
Oxaloacetate_c,rx_383,Directed
AcetylcCoA_c,rx_383,Directed
rx_383,Hf_c,Directed
rx_383,Coenzyme_A_c,Directed
rx_383,Citrate_c,Directed
_hcAminochcphosphonopropanoate_c,rx_384,Directed
NcAcetylcLchcaminochcoxopimelate_c,rx_384,Directed
rx_384,_hcPhosphonopyruvate_c,Directed
rx_384,NhcAcetylcLLchghcdiaminoheptanedioate_c,Directed
DcRibulose_hcphosphate_c,rx_385,Directed
rx_385,Hf_c,Directed
rx_385,_hghcdihydroxychcbutanone_hcphosphate_c,Directed
rx_385,Formate_c,Directed
_hcPhosphocDcglycerate_c,rx_386,Directed
ATP_ChhHhhNhOhhPh_c,rx_386,Directed
rx_386,_hcPhosphocDcglyceroyl_phosphate_c,Directed
rx_386,ADP_ChhHhhNhOhhPh_c,Directed
AcetylcCoA_c,rx_387,Directed
OctanoylcCoA_dncChjhCoAe_c,rx_387,Directed
rx_387,Coenzyme_A_c,Directed
rx_387,_hcOxodecanoylcCoA_c,Directed
HhO_HhO_c,rx_388,Directed
LcHistidinol_phosphate_c,rx_388,Directed
rx_388,LcHistidinol_c,Directed
rx_388,Phosphate_c,Directed
_hcCarboxychchydroxychcmethylpentanoate_c,rx_389,Directed
rx_389,HhO_HhO_c,Directed
rx_389,_hcIsopropylmaleate_c,Directed
HhO_HhO_c,rx_390,Directed
Ubiquinonech_c,rx_390,Directed
Pyruvate_c,rx_390,Directed
rx_390,Acetate_c,Directed
rx_390,Ubiquinolch_c,Directed
rx_390,COh_COh_c_sink,Directed
_R__h_Diphosphomevalonate_ChHhhOhhPh_c,rx_391,Directed
ATP_ChhHhhNhOhhPh_c,rx_391,Directed
rx_391,ADP_ChhHhhNhOhhPh_c,Directed
rx_391,Isopentenyl_diphosphate_c,Directed
rx_391,Phosphate_c,Directed
rx_391,COh_COh_c_sink,Directed
_hcPhosphocbetacDcribosylamine_c,rx_392,Directed
Glycine_c,rx_392,Directed
ATP_ChhHhhNhOhhPh_c,rx_392,Directed
rx_392,Hf_c,Directed
rx_392,ADP_ChhHhhNhOhhPh_c,Directed
rx_392,NhcdhcPhosphocDcribosyleglycinamide_c,Directed
rx_392,Phosphate_c,Directed
LcAlanine_e,rx_393,Directed
Cytidine_e,rx_394,Directed
LcProline_e,rx_395,Directed
AlphacDcRibose_hcphosphate_c,rx_396,Directed
DcXylulose_hcphosphate_c,rx_396,Directed
rx_396,Sedoheptulose_hcphosphate_c,Directed
rx_396,Glyceraldehyde_hcphosphate_c,Directed
Hf_c,rx_397,Directed
_hcDemethylmenaquinone_h_c,rx_397,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_397,Directed
rx_397,_hcDemethylmenaquinol_h_c,Directed
rx_397,Nicotinamide_adenine_dinucleotide_c,Directed
_hcAminochcoxononanoate_c,rx_398,Directed
ScAdenosylcLcmethionine_c,rx_398,Directed
rx_398,ScAdenosylchcmethylthiochcoxobutanoate_c,Directed
rx_398,_hghcDiaminononanoate_c,Directed
NcAcetylcDcglucosamine_e,rx_399,Directed
Phosphoenolpyruvate_c,rx_399,Directed
rx_399,NcAcetylcDcglucosamine_hcphosphate_c,Directed
rx_399,Pyruvate_c,Directed
LcAlanine_e,rx_400,Directed
Hf_e,rx_400,Directed
rx_400,Hf_c,Directed
rx_400,LcAlanine_c,Directed
Molybdate_e,rx_401,Directed
Hf_e,rx_402,Directed
_hcOctaprenylchcmethoxychghcbenzoquinone_c,rx_403,Directed
ScAdenosylcLcmethionine_c,rx_403,Directed
rx_403,Hf_c,Directed
rx_403,_hcOctaprenylchcmethylchcmethoxychghcbenzoquinone_c,Directed
rx_403,ScAdenosylcLchomocysteine_c,Directed
Hf_c,rx_404,Directed
HhO_HhO_c,rx_404,Directed
NcFormimidoylcLcglutamate_c,rx_404,Directed
rx_404,Formamide_c,Directed
rx_404,LcGlutamate_c,Directed
LcHomoserine_c,rx_405,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_405,Directed
rx_405,Hf_c,Directed
rx_405,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
rx_405,LcAspartate_hcsemialdehyde_c,Directed
Hf_e,rx_406,Directed
Manganese_e,rx_406,Directed
rx_406,Hf_c,Directed
rx_406,Manganese_c,Directed
AcetylcCoA_c,rx_407,Directed
Phosphate_c,rx_407,Directed
rx_407,Coenzyme_A_c,Directed
rx_407,Acetyl_phosphate_c,Directed
_hcDehydrochcdeoxycDcarabinocheptonate_hcphosphate_c,rx_408,Directed
rx_408,_hcDehydroquinate_c,Directed
rx_408,Phosphate_c,Directed
HhO_HhO_c,rx_409,Directed
LcAsparagine_c,rx_409,Directed
rx_409,LcAspartate_c,Directed
rx_409,Ammonium_c,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_410,Directed
ATP_ChhHhhNhOhhPh_c,rx_410,Directed
rx_410,Diphosphate_c,Directed
rx_410,_hcdhcPhosphoribosylecATP_c,Directed
Hydrogen_peroxide_c,rx_411,Directed
rx_411,HhO_HhO_c,Directed
rx_411,Oh_Oh_c,Directed
HhO_HhO_c,rx_412,Directed
Raffinose_ChhHhhOhh_c,rx_412,Directed
rx_412,Melibiose_ChhHhhOhh_c,Directed
rx_412,DcFructose_c,Directed
HhO_HhO_c,rx_413,Directed
Maltose_ChhHhhOhh_c,rx_413,Directed
rx_413,DcGlucose_c,Directed
LcArginine_c,rx_414,Directed
HhO_HhO_c,rx_414,Directed
rx_414,LcCitrulline_c,Directed
rx_414,Ammonium_c,Directed
HhO_HhO_c,rx_415,Directed
Acetyl_phosphate_c,rx_415,Directed
rx_415,Hf_c,Directed
rx_415,Acetate_c,Directed
rx_415,Phosphate_c,Directed
Citrate_c,rx_416,Directed
rx_416,Isocitrate_c,Directed
DcMannose_e,rx_417,Directed
Phosphoenolpyruvate_c,rx_417,Directed
rx_417,DcMannose_hcphosphate_c,Directed
rx_417,Pyruvate_c,Directed
LcIsoleucine_e,rx_418,Directed
HhO_HhO_c,rx_419,Directed
Urocanate_ChHhNhOh_c,rx_419,Directed
rx_419,_hcImidazolonechcpropanoate_c,Directed
Formate_c,rx_420,Directed
Hf_e,rx_420,Directed
rx_420,Hf_c,Directed
rx_420,Formate_e,Directed
Guanine_e,rx_421,Directed
Hf_c,rx_422,Directed
Uroporphyrinogen_III_c,rx_422,Directed
rx_422,Coproporphyrinogen_III_c,Directed
rx_422,COh_COh_c_sink,Directed
HhO_HhO_c,rx_423,Directed
Nicotinamide_c,rx_423,Directed
rx_423,Nicotinate_c,Directed
rx_423,Ammonium_c,Directed
LcAspartate_e,rx_424,Directed
HhO_HhO_c,rx_424,Directed
ATP_ChhHhhNhOhhPh_c,rx_424,Directed
rx_424,Hf_c,Directed
rx_424,LcAspartate_c,Directed
rx_424,ADP_ChhHhhNhOhhPh_c,Directed
rx_424,Phosphate_c,Directed
NcdhcPhosphocDcribosyleanthranilate_c,rx_425,Directed
rx_425,_hcdhcCarboxyphenylaminoechcdeoxycDcribulose_hcphosphate_c,Directed
Hf_c,rx_426,Directed
Glycerol_hcphosphate_c,rx_426,Directed
CTP_ChHhhNhOhhPh_c,rx_426,Directed
rx_426,Diphosphate_c,Directed
rx_426,CDPglycerol_ChhHhhNhOhhPh_c,Directed
Sedoheptulose_hcphosphate_c,rx_427,Directed
Glyceraldehyde_hcphosphate_c,rx_427,Directed
rx_427,DcErythrose_hcphosphate_c,Directed
rx_427,DcFructose_hcphosphate_c,Directed
LcMalate_e,rx_428,Directed
_hcOxoglutarate_c,rx_428,Directed
rx_428,LcMalate_c,Directed
rx_428,_hcOxoglutarate_e,Directed
Thymidine_ChhHhhNhOh_e,rx_429,Directed
dSechcHydroxybutanoylcCoA_c,rx_430,Directed
rx_430,HhO_HhO_c,Directed
rx_430,CrotonoylcCoA_c,Directed
LcSerine_e,rx_431,Directed
HhO_HhO_c,rx_432,Directed
LcAspartate_c,rx_432,Directed
LcGlutamine_c,rx_432,Directed
ATP_ChhHhhNhOhhPh_c,rx_432,Directed
rx_432,Hf_c,Directed
rx_432,Diphosphate_c,Directed
rx_432,AMP_ChhHhhNhOhP_c,Directed
rx_432,LcAsparagine_c,Directed
rx_432,LcGlutamate_c,Directed
HhO_HhO_c,rx_433,Directed
Nicotinamide_adenine_dinucleotide_c,rx_433,Directed
LcHistidinol_c,rx_433,Directed
rx_433,Hf_c,Directed
rx_433,LcHistidine_c,Directed
rx_433,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
Adenosine_c,rx_434,Directed
Phosphate_c,rx_434,Directed
rx_434,AlphacDcRibose_hcphosphate_c,Directed
rx_434,Adenine_c,Directed
HhO_HhO_c,rx_435,Directed
ATP_ChhHhhNhOhhPh_c,rx_435,Directed
LcHistidine_e,rx_435,Directed
rx_435,Hf_c,Directed
rx_435,LcHistidine_c,Directed
rx_435,ADP_ChhHhhNhOhhPh_c,Directed
rx_435,Phosphate_c,Directed
Putrescine_e,rx_436,Directed
Sodium_c,rx_437,Directed
