Source,Target,Type
rx_312,Formate_c,Directed
rx_312,Phosphate_c,Directed
rx_312,_hcketochcmethylthiobutyrate_c,Directed
Hf_c,rx_313,Directed
Adenine_c,rx_313,Directed
HhO_HhO_c,rx_313,Directed
rx_313,Ammonium_c,Directed
rx_313,Hypoxanthine_c,Directed
Ethanol_e,rx_314,Directed
_hghcdihydroxychghcpentanedione_c,rx_315,Directed
rx_315,_hchydroxychcmethylchdhHecfuranone_c,Directed
rx_315,HhO_HhO_c,Directed
DcErythrose_hcphosphate_c,rx_316,Directed
DcXylulose_hcphosphate_c,rx_316,Directed
rx_316,Glyceraldehyde_hcphosphate_c,Directed
rx_316,DcFructose_hcphosphate_c,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_317,Directed
Ethanol_c,rx_317,Directed
rx_317,Hf_c,Directed
rx_317,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
rx_317,Acetaldehyde_c,Directed
_hghcDimethylchcdhcDcribitylelumazine_c,rx_318,Directed
rx_318,Riboflavin_ChhHhhNhOh_c,Directed
rx_318,_hcdhcDcRibitylaminoechcaminouracil_c,Directed
NMN_ChhHhhNhOhP_c,rx_319,Directed
Hf_c,rx_319,Directed
ATP_ChhHhhNhOhhPh_c,rx_319,Directed
rx_319,Diphosphate_c,Directed
rx_319,Nicotinamide_adenine_dinucleotide_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_320,Directed
UDPcNcacetylmuramoylcLcalanylcDcglutamate_c,rx_320,Directed
MesochghcDiaminoheptanedioate_c,rx_320,Directed
rx_320,Hf_c,Directed
rx_320,UDPcNcacetylmuramoylcLcalanylcDcgammacglutamylcmesochghcdiaminopimelate_c,Directed
rx_320,ADP_ChhHhhNhOhhPh_c,Directed
rx_320,Phosphate_c,Directed
ScRibosylcLchomocysteine_c,rx_321,Directed
rx_321,_hghcdihydroxychghcpentanedione_c,Directed
rx_321,LcHomocysteine_c,Directed
_hcDehydrochcdeoxycDcarabinocheptonate_hcphosphate_c,rx_322,Directed
rx_322,_hcDehydroquinate_c,Directed
rx_322,Phosphate_c,Directed
LcAsparagine_c,rx_323,Directed
HhO_HhO_c,rx_323,Directed
rx_323,Ammonium_c,Directed
rx_323,LcAspartate_c,Directed
UDPcNcacetylmuramate_c,rx_324,Directed
ATP_ChhHhhNhOhhPh_c,rx_324,Directed
LcAlanine_c,rx_324,Directed
rx_324,Hf_c,Directed
rx_324,UDPcNcacetylmuramoylcLcalanine_c,Directed
rx_324,ADP_ChhHhhNhOhhPh_c,Directed
rx_324,Phosphate_c,Directed
Fumarate_c,rx_325,Directed
HhO_HhO_c,rx_325,Directed
rx_325,LcMalate_c,Directed
DcRibulose_hcphosphate_c,rx_326,Directed
rx_326,DcArabinose_hcphosphate_c,Directed
_hcAminochcmethylchcphosphomethylpyrimidine_c,rx_327,Directed
ATP_ChhHhhNhOhhPh_c,rx_327,Directed
rx_327,_hcMethylchcaminochchydroxymethylpyrimidine_diphosphate_c,Directed
rx_327,ADP_ChhHhhNhOhhPh_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_328,Directed
LcIsoleucine_e,rx_328,Directed
HhO_HhO_c,rx_328,Directed
rx_328,Hf_c,Directed
rx_328,ADP_ChhHhhNhOhhPh_c,Directed
rx_328,LcIsoleucine_c,Directed
rx_328,Phosphate_c,Directed
Hydrogen_peroxide_c,rx_329,Directed
rx_329,Oh_Oh_c,Directed
rx_329,HhO_HhO_c,Directed
_hghghghcTetrahydrofolate_c,rx_330,Directed
LcSerine_c,rx_330,Directed
rx_330,_hghhcMethylenetetrahydrofolate_c,Directed
rx_330,Glycine_c,Directed
rx_330,HhO_HhO_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_331,Directed
LcGlutamine_c,rx_331,Directed
NhcFormylcNhcdhcphosphocDcribosyleglycinamide_c,rx_331,Directed
HhO_HhO_c,rx_331,Directed
rx_331,_hcdFormamidoecNhcdhcphosphocDcribosyleacetamidine_c,Directed
rx_331,Hf_c,Directed
rx_331,LcGlutamate_c,Directed
rx_331,ADP_ChhHhhNhOhhPh_c,Directed
rx_331,Phosphate_c,Directed
_hcOxoglutarate_e,rx_332,Directed
Hf_e,rx_332,Directed
rx_332,Hf_c,Directed
rx_332,_hcOxoglutarate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_333,Directed
Acetate_c,rx_333,Directed
Coenzyme_A_c,rx_333,Directed
rx_333,Diphosphate_c,Directed
rx_333,AMP_ChhHhhNhOhP_c,Directed
rx_333,AcetylcCoA_c,Directed
Hf_e,rx_334,Directed
Acetate_e,rx_334,Directed
rx_334,Hf_c,Directed
rx_334,Acetate_c,Directed
Pyruvate_c,rx_335,Directed
Hf_c,rx_335,Directed
Glyceraldehyde_hcphosphate_c,rx_335,Directed
rx_335,_hcdeoxycDcxylulose_hcphosphate_c,Directed
rx_335,COh_COh_c_sink,Directed
Hf_e,rx_336,Directed
Pyruvate_e,rx_336,Directed
rx_336,Pyruvate_c,Directed
rx_336,Hf_c,Directed
Hf_c,rx_337,Directed
FMN_ChhHhhNhOhP_c,rx_337,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_337,Directed
rx_337,Reduced_FMN_c,Directed
rx_337,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
Hf_c,rx_338,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_338,Directed
_hghcDihydrodipicolinate_c,rx_338,Directed
rx_338,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_338,_hghghghcTetrahydrodipicolinate_c,Directed
Hf_c,rx_339,Directed
LcGlutamate_c,rx_339,Directed
rx_339,_hcAminobutanoate_c,Directed
rx_339,COh_COh_c_sink,Directed
Citrate_c,rx_340,Directed
rx_340,Isocitrate_c,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_341,Directed
Guanine_c,rx_341,Directed
rx_341,Diphosphate_c,Directed
rx_341,GMP_ChhHhhNhOhP_c,Directed
LcIsoleucine_e,rx_342,Directed
OcSuccinylbenzoylcCoA_c,rx_343,Directed
rx_343,Coenzyme_A_c,Directed
rx_343,_hghcDihydroxychcnaphthoate_c,Directed
HhO_HhO_e,rx_344,Directed
NcAcetylcDcmuramoylcLcalanine_c,rx_345,Directed
HhO_HhO_c,rx_345,Directed
rx_345,NcAcetylcDcmuramoate_c,Directed
rx_345,LcAlanine_c,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_346,Directed
Hf_c,rx_346,Directed
Quinolinate_c,rx_346,Directed
rx_346,Diphosphate_c,Directed
rx_346,Nicotinate_Dcribonucleotide_c,Directed
rx_346,COh_COh_c_sink,Directed
Hf_e,rx_347,Directed
LcTryptophan_e,rx_347,Directed
rx_347,Hf_c,Directed
rx_347,LcTryptophan_c,Directed
_hcOxoglutarate_c,rx_348,Directed
LcAspartate_c,rx_348,Directed
rx_348,LcGlutamate_c,Directed
rx_348,Oxaloacetate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_349,Directed
GMP_ChhHhhNhOhP_c,rx_349,Directed
rx_349,GDP_ChhHhhNhOhhPh_c,Directed
rx_349,ADP_ChhHhhNhOhhPh_c,Directed
Hf_c,rx_350,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_350,Directed
_hchydroxychcmethylchcdEecbutenyl_hcdiphosphate_c,rx_350,Directed
rx_350,Isopentenyl_diphosphate_c,Directed
rx_350,Nicotinamide_adenine_dinucleotide_c,Directed
rx_350,HhO_HhO_c,Directed
Guanine_e,rx_351,Directed
Uroporphyrinogen_III_c,rx_352,Directed
Hf_c,rx_352,Directed
rx_352,Coproporphyrinogen_III_c,Directed
rx_352,COh_COh_c_sink,Directed
ATP_ChhHhhNhOhhPh_c,rx_353,Directed
Bicarbonate_c,rx_353,Directed
LcGlutamine_c,rx_353,Directed
HhO_HhO_c,rx_353,Directed
rx_353,Hf_c,Directed
rx_353,Carbamoyl_phosphate_c,Directed
rx_353,LcGlutamate_c,Directed
rx_353,ADP_ChhHhhNhOhhPh_c,Directed
rx_353,Phosphate_c,Directed
Hf_c,rx_354,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_354,Directed
_hchydroxychcmethylchcdEecbutenyl_hcdiphosphate_c,rx_354,Directed
rx_354,Nicotinamide_adenine_dinucleotide_c,Directed
rx_354,HhO_HhO_c,Directed
rx_354,Dimethylallyl_diphosphate_c,Directed
Sodium_c,rx_355,Directed
Hf_e,rx_355,Directed
rx_355,Sodium_e,Directed
rx_355,Hf_c,Directed
Hf_e,rx_356,Directed
Uridine_e,rx_356,Directed
rx_356,Uridine_c,Directed
rx_356,Hf_c,Directed
NcdhcPhosphocDcribosyleanthranilate_c,rx_357,Directed
rx_357,_hcdhcCarboxyphenylaminoechcdeoxycDcribulose_hcphosphate_c,Directed
Coenzyme_A_c,rx_358,Directed
HhO_HhO_c,rx_358,Directed
rx_358,Hf_c,Directed
rx_358,Pantetheine_hicphosphate_c,Directed
rx_358,Adenosine_highicbisphosphate_c,Directed
Sedoheptulose_hcphosphate_c,rx_359,Directed
Glyceraldehyde_hcphosphate_c,rx_359,Directed
rx_359,DcErythrose_hcphosphate_c,Directed
rx_359,DcFructose_hcphosphate_c,Directed
Hf_c,rx_360,Directed
ATP_ChhHhhNhOhhPh_c,rx_360,Directed
DcGlycerocDcmannocheptose_hcphosphate_c,rx_360,Directed
rx_360,Diphosphate_c,Directed
rx_360,ADPcDcglycerocDcmannocheptose_c,Directed
_hcOctaprenylchcmethoxychghcbenzoquinol_c,rx_361,Directed
ScAdenosylcLcmethionine_c,rx_361,Directed
rx_361,Hf_c,Directed
rx_361,_hcOctaprenylchcmethylchcmethoxyc_hghcbenzoquinol_c,Directed
rx_361,ScAdenosylcLchomocysteine_c,Directed
Hf_c,rx_362,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_362,Directed
_hcAminochcdhicphosphoribosylaminoeuracil_c,rx_362,Directed
rx_362,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_362,_hcAminochcdhicphosphoribitylaminoeuracil_c,Directed
_hcphosphochcdcytidine_hicdiphosphoechcCcmethylcDcerythritol_c,rx_363,Directed
rx_363,CMP_ChHhhNhOhP_c,Directed
rx_363,_hcCcmethylcDcerythritol_hghccyclodiphosphate_c,Directed
_hcphosphocDcgluconochghclactone_c,rx_364,Directed
HhO_HhO_c,rx_364,Directed
rx_364,Hf_c,Directed
rx_364,_hcPhosphocDcgluconate_c,Directed
Acetoacetate_c,rx_365,Directed
SuccinylcCoA_c,rx_365,Directed
rx_365,Succinate_c,Directed
rx_365,AcetoacetylcCoA_c,Directed
Thymidine_ChhHhhNhOh_e,rx_366,Directed
ATP_ChhHhhNhOhhPh_c,rx_367,Directed
GTP_ChhHhhNhOhhPh_c,rx_367,Directed
Sulfate_c,rx_367,Directed
HhO_HhO_c,rx_367,Directed
rx_367,Diphosphate_c,Directed
rx_367,GDP_ChhHhhNhOhhPh_c,Directed
rx_367,Adenosine_hicphosphosulfate_c,Directed
rx_367,Phosphate_c,Directed
Hf_e,rx_368,Directed
Acetoacetate_e,rx_368,Directed
rx_368,Hf_c,Directed
rx_368,Acetoacetate_c,Directed
DcOcPhosphoserine_c,rx_369,Directed
HhO_HhO_c,rx_369,Directed
rx_369,DcSerine_c,Directed
rx_369,Phosphate_c,Directed
LcGlutamine_e,rx_370,Directed
Orotate_ChHhNhOh_e,rx_371,Directed
L_h_Pyrroline_h_hydroxy_h_carboxylate_ChHhNOh_c,rx_372,Directed
Hf_c,rx_372,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_372,Directed
rx_372,Trans_h_Hydroxy_L_proline_ChHhNOh_c,Directed
rx_372,Nicotinamide_adenine_dinucleotide_c,Directed
Ammonium_e,rx_373,Directed
NcSuccinylcLLchghcdiaminoheptanedioate_c,rx_374,Directed
_hcOxoglutarate_c,rx_374,Directed
rx_374,LcGlutamate_c,Directed
rx_374,NcSuccinylchcLcaminochcoxoheptanedioate_c,Directed
Pyruvate_c,rx_375,Directed
Hf_c,rx_375,Directed
rx_375,Acetaldehyde_c,Directed
rx_375,COh_COh_c_sink,Directed
LcThreonine_e,rx_376,Directed
Uracil_e,rx_377,Directed
_hhcFormyltetrahydrofolate_c,rx_378,Directed
HhO_HhO_c,rx_378,Directed
rx_378,Hf_c,Directed
rx_378,Formate_c,Directed
rx_378,_hghghghcTetrahydrofolate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_379,Directed
DUDP_ChHhhNhOhhPh_c,rx_379,Directed
rx_379,DUTP_ChHhhNhOhhPh_c,Directed
rx_379,ADP_ChhHhhNhOhhPh_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_380,Directed
Sulfate_e,rx_380,Directed
HhO_HhO_c,rx_380,Directed
rx_380,Hf_c,Directed
rx_380,ADP_ChhHhhNhOhhPh_c,Directed
rx_380,Phosphate_c,Directed
rx_380,Sulfate_c,Directed
Hf_c,rx_381,Directed
LcArginine_c,rx_381,Directed
rx_381,Agmatine_c,Directed
rx_381,COh_COh_c_sink,Directed
Hf_e,rx_382,Directed
Glycine_e,rx_382,Directed
rx_382,Hf_c,Directed
rx_382,Glycine_c,Directed
Reduced_FMN_c,rx_383,Directed
_hghhcMethylenetetrahydrofolate_c,rx_383,Directed
DUMP_ChHhhNhOhP_c,rx_383,Directed
rx_383,_hghghghcTetrahydrofolate_c,Directed
rx_383,FMN_ChhHhhNhOhP_c,Directed
rx_383,DTMP_ChhHhhNhOhP_c,Directed
LcSerine_e,rx_384,Directed
_hghhcMethylenetetrahydrofolate_c,rx_385,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c,rx_385,Directed
rx_385,Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,Directed
rx_385,_hghhcMethenyltetrahydrofolate_c,Directed
Phosphoenolpyruvate_c,rx_386,Directed
DcArabinose_hcphosphate_c,rx_386,Directed
HhO_HhO_c,rx_386,Directed
rx_386,_hcDeoxycDcmannococtulosonate_hcphosphate_c,Directed
rx_386,Phosphate_c,Directed
OcAcetylcLcserine_c,rx_387,Directed
Hydrogen_sulfide_c,rx_387,Directed
rx_387,LcCysteine_c,Directed
rx_387,Hf_c,Directed
rx_387,Acetate_c,Directed
Hf_c,rx_388,Directed
ATP_ChhHhhNhOhhPh_c,rx_388,Directed
Pantetheine_hicphosphate_c,rx_388,Directed
rx_388,Diphosphate_c,Directed
rx_388,DephosphocCoA_c,Directed
LcCysteine_c,rx_389,Directed
O_Acetyl_L_homoserine_ChHhhNOh_c,rx_389,Directed
rx_389,Hf_c,Directed
rx_389,Acetate_c,Directed
rx_389,LcCystathionine_c,Directed
LcMalate_e,rx_390,Directed
Hf_c,rx_391,Directed
GMP_ChhHhhNhOhP_c,rx_391,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_391,Directed
rx_391,Ammonium_c,Directed
rx_391,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_391,IMP_ChhHhhNhOhP_c,Directed
LcHomoserine_c,rx_392,Directed
AcetylcCoA_c,rx_392,Directed
rx_392,Coenzyme_A_c,Directed
rx_392,O_Acetyl_L_homoserine_ChHhhNOh_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_393,Directed
dRecPantoate_c,rx_393,Directed
BetacAlanine_c,rx_393,Directed
rx_393,Diphosphate_c,Directed
rx_393,Hf_c,Directed
rx_393,dRecPantothenate_c,Directed
rx_393,AMP_ChhHhhNhOhP_c,Directed
DcFructose_hcphosphate_c,rx_394,Directed
rx_394,Dihydroxyacetone_phosphate_c,Directed
rx_394,DcGlyceraldehyde_c,Directed
Adenosine_c,rx_395,Directed
Phosphate_c,rx_395,Directed
rx_395,AlphacDcRibose_hcphosphate_c,Directed
rx_395,Adenine_c,Directed
LcAspartate_e,rx_396,Directed
Pyruvate_c,rx_397,Directed
ATP_ChhHhhNhOhhPh_c,rx_397,Directed
HhO_HhO_c,rx_397,Directed
rx_397,Phosphoenolpyruvate_c,Directed
rx_397,Hf_c,Directed
rx_397,AMP_ChhHhhNhOhP_c,Directed
rx_397,Phosphate_c,Directed
Acetaldehyde_e,rx_398,Directed
rx_398,Acetaldehyde_c,Directed
Hypoxanthine_e,rx_399,Directed
OcPhosphocLcserine_c,rx_400,Directed
HhO_HhO_c,rx_400,Directed
rx_400,Phosphate_c,Directed
rx_400,LcSerine_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_401,Directed
LcHistidine_e,rx_401,Directed
HhO_HhO_c,rx_401,Directed
rx_401,Hf_c,Directed
rx_401,LcHistidine_c,Directed
rx_401,ADP_ChhHhhNhOhhPh_c,Directed
rx_401,Phosphate_c,Directed
Hf_e,rx_402,Directed
Nitrate_c,rx_402,Directed
rx_402,Hf_c,Directed
rx_402,Nitrate_e,Directed
DcMannose_hcphosphate_c,rx_403,Directed
rx_403,DcMannose_hcphosphate_c,Directed
DcGlycerocDcmannocheptose_hghcbisphosphate_c,rx_404,Directed
HhO_HhO_c,rx_404,Directed
rx_404,DcGlycerocDcmannocheptose_hcphosphate_c,Directed
rx_404,Phosphate_c,Directed
Glycolaldehyde_c,rx_405,Directed
Nicotinamide_adenine_dinucleotide_c,rx_405,Directed
HhO_HhO_c,rx_405,Directed
rx_405,Hf_c,Directed
rx_405,Glycolate_ChHhOh_c,Directed
rx_405,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
Oh_Oh_c,rx_406,Directed
Glycolate_ChHhOh_c,rx_406,Directed
rx_406,Glyoxylate_c,Directed
rx_406,Hydrogen_peroxide_c,Directed
Dihydroneopterin_monophosphate_c,rx_407,Directed
HhO_HhO_c,rx_407,Directed
rx_407,Phosphate_c,Directed
rx_407,Dihydroneopterin_c,Directed
Dihydroneopterin_c,rx_408,Directed
rx_408,Hf_c,Directed
rx_408,_h_Amino_h_hydroxy_h_hydroxymethyl_h_h_dihydropteridine_ChHhNhOh_c,Directed
rx_408,Glycolaldehyde_c,Directed
DcGalactose_e,rx_409,Directed
Hf_e,rx_409,Directed
rx_409,Hf_c,Directed
rx_409,DcGalactose_c,Directed
LcGlutamine_c,rx_410,Directed
Chorismate_c,rx_410,Directed
rx_410,Pyruvate_c,Directed
rx_410,Anthranilate_c,Directed
rx_410,Hf_c,Directed
rx_410,LcGlutamate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_411,Directed
Adenosine_hicphosphosulfate_c,rx_411,Directed
rx_411,Hf_c,Directed
rx_411,ADP_ChhHhhNhOhhPh_c,Directed
rx_411,_hicPhosphoadenylyl_sulfate_c,Directed
CicdhcIndolylecglycerol_hcphosphate_c,rx_412,Directed
LcSerine_c,rx_412,Directed
rx_412,Glyceraldehyde_hcphosphate_c,Directed
rx_412,LcTryptophan_c,Directed
rx_412,HhO_HhO_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_413,Directed
DCDP_ChHhhNhOhhPh_c,rx_413,Directed
rx_413,ADP_ChhHhhNhOhhPh_c,Directed
rx_413,DCTP_ChHhhNhOhhPh_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_414,Directed
Ammonium_c,rx_414,Directed
LcAspartate_c,rx_414,Directed
rx_414,Diphosphate_c,Directed
rx_414,Hf_c,Directed
rx_414,AMP_ChhHhhNhOhP_c,Directed
rx_414,LcAsparagine_c,Directed
LcAlanine_c,rx_415,Directed
rx_415,DcAlanine_c,Directed
LcAspartate_c,rx_416,Directed
rx_416,Fumarate_c,Directed
rx_416,Ammonium_c,Directed
Deoxycytidine_e,rx_417,Directed
Ornithine_c,rx_418,Directed
Carbamoyl_phosphate_c,rx_418,Directed
rx_418,Hf_c,Directed
rx_418,LcCitrulline_c,Directed
rx_418,Phosphate_c,Directed
Hf_c,rx_419,Directed
ScAdenosylcLcmethionine_c,rx_419,Directed
rx_419,ScAdenosylmethioninamine_c,Directed
rx_419,COh_COh_c_sink,Directed
Succinate_e,rx_420,Directed
Isopentenyl_diphosphate_c,rx_421,Directed
Dimethylallyl_diphosphate_c,rx_421,Directed
rx_421,Diphosphate_c,Directed
rx_421,Geranyl_diphosphate_c,Directed
GDPcDcmannose_c,rx_422,Directed
rx_422,HhO_HhO_c,Directed
rx_422,GDPchcdehydrochcdeoxycDcmannose_c,Directed
LcHistidine_e,rx_423,Directed
DcMannose_hcphosphate_c,rx_424,Directed
Hf_c,rx_424,Directed
GDP_ChhHhhNhOhhPh_c,rx_424,Directed
rx_424,GDPcDcmannose_c,Directed
rx_424,Phosphate_c,Directed
Dihydropteroate_c,rx_425,Directed
ATP_ChhHhhNhOhhPh_c,rx_425,Directed
LcGlutamate_c,rx_425,Directed
rx_425,Hf_c,Directed
rx_425,ADP_ChhHhhNhOhhPh_c,Directed
rx_425,Phosphate_c,Directed
rx_425,_hghcDihydrofolate_c,Directed
ScAdenosylchcmethylthiochcoxobutanoate_c,rx_426,Directed
DcGlutamate_c,rx_427,Directed
rx_427,LcGlutamate_c,Directed
Acetaldehyde_e,rx_428,Directed
Formate_e,rx_429,Directed
_hcDeoxycDcmannococtulosonate_hcphosphate_c,rx_430,Directed
HhO_HhO_c,rx_430,Directed
rx_430,_hcDeoxycDcmannochcoctulosonate_c,Directed
rx_430,Phosphate_c,Directed
DcAlanine_e,rx_431,Directed
Hf_e,rx_431,Directed
rx_431,Hf_c,Directed
rx_431,DcAlanine_c,Directed
Citrate_e,rx_432,Directed
DcGlucosamine_hcphosphate_c,rx_433,Directed
AcetylcCoA_c,rx_433,Directed
rx_433,Hf_c,Directed
rx_433,Coenzyme_A_c,Directed
rx_433,NcAcetylcDcglucosamine_hcphosphate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_434,Directed
GDP_ChhHhhNhOhhPh_c,rx_434,Directed
rx_434,GTP_ChhHhhNhOhhPh_c,Directed
rx_434,ADP_ChhHhhNhOhhPh_c,Directed
Xanthine_c,rx_435,Directed
_hcPhosphocalphacDcribose_hcdiphosphate_c,rx_435,Directed
rx_435,Diphosphate_c,Directed
rx_435,Xanthosine_hicphosphate_c,Directed
_h_Phenylacetamide_ChHhNO_c,rx_436,Directed
HhO_HhO_c,rx_436,Directed
rx_436,Ammonium_c,Directed
rx_436,Phenylacetic_acid_c,Directed
NhcdhcPhosphocDcribosyleglycinamide_c,rx_437,Directed
_hhcFormyltetrahydrofolate_c,rx_437,Directed
rx_437,Hf_c,Directed
rx_437,_hghghghcTetrahydrofolate_c,Directed
rx_437,NhcFormylcNhcdhcphosphocDcribosyleglycinamide_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_438,Directed
Formate_c,rx_438,Directed
_hghghghcTetrahydrofolate_c,rx_438,Directed
rx_438,_hhcFormyltetrahydrofolate_c,Directed
rx_438,ADP_ChhHhhNhOhhPh_c,Directed
rx_438,Phosphate_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_439,Directed
Ammonium_c,rx_439,Directed
DeaminocNADf_c,rx_439,Directed
rx_439,Diphosphate_c,Directed
rx_439,Hf_c,Directed
rx_439,AMP_ChhHhhNhOhP_c,Directed
rx_439,Nicotinamide_adenine_dinucleotide_c,Directed
Hf_c,rx_440,Directed
LcGlutamine_c,rx_440,Directed
_hcketochcmethylthiobutyrate_c,rx_440,Directed
rx_440,LcMethionine_c,Directed
rx_440,LcGlutamate_c,Directed
_hcaminochcdhcphosphocDcribosyleimidazolechccarboxylate_c,rx_441,Directed
rx_441,_hcphosphoribosylchccarboxyaminoimidazole_c,Directed
Carbonic_acid_e,rx_442,Directed
rx_442,Carbonic_acid_c,Directed
Guanosine_c,rx_443,Directed
HhO_HhO_c,rx_443,Directed
rx_443,DcRibose_c,Directed
rx_443,Guanine_c,Directed
Ornithine_e,rx_444,Directed
LcLactate_e,rx_445,Directed
Superoxide_anion_c,rx_446,Directed
Nitric_oxide_c,rx_446,Directed
rx_446,Nitrate_c,Directed
LcAsparagine_e,rx_447,Directed
Hf_e,rx_447,Directed
rx_447,Hf_c,Directed
rx_447,LcAsparagine_c,Directed
LcPhenylalanine_e,rx_448,Directed
Hf_e,rx_448,Directed
rx_448,Hf_c,Directed
rx_448,LcPhenylalanine_c,Directed
Deoxyuridine_e,rx_449,Directed
OcSuccinylcLchomoserine_c,rx_450,Directed
HhO_HhO_c,rx_450,Directed
rx_450,_hcOxobutanoate_c,Directed
rx_450,Hf_c,Directed
rx_450,Ammonium_c,Directed
rx_450,Succinate_c,Directed
Hf_c,rx_451,Directed
Dihydroxyacetone_phosphate_c,rx_451,Directed
Nicotinamide_adenine_dinucleotide_c_reduced_c,rx_451,Directed
rx_451,Nicotinamide_adenine_dinucleotide_c,Directed
rx_451,Glycerol_hcphosphate_c,Directed
_hcOxoglutarate_c,rx_452,Directed
L_erythro_h_Hydroxyglutamate_ChHhNOh_c,rx_452,Directed
rx_452,_h_Hydroxy_h_oxoglutarate_ChHhOh_c,Directed
rx_452,LcGlutamate_c,Directed
Hf_c,rx_453,Directed
_hcDehydroshikimate_c,rx_453,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_453,Directed
rx_453,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
rx_453,Shikimate_c,Directed
Uridine_e,rx_454,Directed
LcAlanine_c,rx_455,Directed
Reduced_glutathione_c,rx_455,Directed
rx_455,_h_L_Glutamyl_L_alanine_ChHhhNhOh_c,Directed
rx_455,Cys_Gly_ChHhhNhOhS_c,Directed
Hf_c,rx_456,Directed
Ferrocytochrome_cchhh_c,rx_456,Directed
Hydrogen_peroxide_c,rx_456,Directed
rx_456,Ferricytochrome_cchhh_c,Directed
rx_456,HhO_HhO_c,Directed
Hf_c,rx_457,Directed
UDPcNcacetylchcOcdhccarboxyvinylecDcglucosamine_c,rx_457,Directed
Nicotinamide_adenine_dinucleotide_phosphate_c_reduced_c,rx_457,Directed
rx_457,UDPcNcacetylmuramate_c,Directed
rx_457,Nicotinamide_adenine_dinucleotide_phosphate_c,Directed
LcThreonine_c,rx_458,Directed
rx_458,_hcOxobutanoate_c,Directed
rx_458,Ammonium_c,Directed
LcMethionine_e,rx_459,Directed
COh_COh_e,rx_460,Directed
rx_460,COh_COh_c_sink,Directed
LcMalate_c,rx_461,Directed
Nicotinamide_adenine_dinucleotide_c,rx_461,Directed
rx_461,Pyruvate_c,Directed
rx_461,Nicotinamide_adenine_dinucleotide_c_reduced_c,Directed
rx_461,COh_COh_c_sink,Directed
ATP_ChhHhhNhOhhPh_c,rx_462,Directed
LcMethionine_e,rx_462,Directed
HhO_HhO_c,rx_462,Directed
rx_462,LcMethionine_c,Directed
rx_462,Hf_c,Directed
rx_462,ADP_ChhHhhNhOhhPh_c,Directed
rx_462,Phosphate_c,Directed
ScAdenosylmethioninamine_c,rx_463,Directed
Spermidine_c,rx_463,Directed
rx_463,Spermine_ChhHhhNh_c,Directed
rx_463,_hcMethylthioadenosine_c,Directed
rx_463,Hf_c,Directed
Porphobilinogen_c,rx_464,Directed
HhO_HhO_c,rx_464,Directed
rx_464,Hydroxymethylbilane_c,Directed
rx_464,Ammonium_c,Directed
Nitrite_c,rx_465,Directed
rx_465,Nitrite_e,Directed
Oh_Oh_e,rx_466,Directed
DUTP_ChHhhNhOhhPh_c,rx_467,Directed
HhO_HhO_c,rx_467,Directed
rx_467,Diphosphate_c,Directed
rx_467,Hf_c,Directed
rx_467,DUMP_ChHhhNhOhP_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_468,Directed
DADP_ChhHhhNhOhPh_c,rx_468,Directed
rx_468,DATP_ChhHhhNhOhhPh_c,Directed
rx_468,ADP_ChhHhhNhOhhPh_c,Directed
ATP_ChhHhhNhOhhPh_c,rx_469,Directed
LcProline_e,rx_469,Directed
