"(7, 7, 1, 34)","(52, 1)"
"(17, 5, 1, 63)","(8, 5)"
"(32, 5, 1, 37)","(8, 5)"
"(32, 6, 1, 76)","(8, 6)"
"(32, 3, 1, 91)","(8, 3)"
"(43, 1, 1, 8)","(17, 1)"
"(32, 3, 1, 71)","(8, 3)"
"(32, 7, 1, 63)","(43, 7)"
"(69, 4, 1, 24)","(19, 4)"
"(67, 4, 1, 50)","(19, 4)"
"(69, 4, 1, 4)","(19, 4)"
"(52, 4, 1, 62)","(7, 2)"
"(8, 5, 1, 66)","(32, 5)"
"(69, 2, 1, 10)","(19, 2)"
"(43, 2, 1, 77)","(17, 2)"
"(43, 3, 1, 19)","(17, 3)"
"(32, 4, 1, 20)","(8, 4)"
"(52, 3, 1, 67)","(7, 1)"
"(32, 2, 1, 91)","(8, 2)"
"(43, 6, 1, 8)","(17, 6)"
"(69, 1, 1, 24)","(19, 1)"
"(32, 3, 1, 43)","(8, 3)"
"(32, 2, 1, 71)","(8, 2)"
"(67, 1, 1, 50)","(19, 1)"
"(69, 1, 1, 4)","(19, 1)"
"(52, 3, 1, 22)","(7, 1)"
"(69, 4, 1, 5)","(19, 4)"
"(52, 1, 1, 62)","(7, 7)"
"(43, 4, 1, 30)","(17, 4)"
"(69, 4, 1, 31)","(19, 4)"
"(32, 1, 1, 20)","(8, 1)"
"(17, 3, 1, 86)","(43, 3)"
"(17, 4, 1, 63)","(8, 4)"
"(32, 4, 1, 37)","(8, 4)"
"(43, 2, 1, 19)","(17, 2)"
"(52, 2, 1, 67)","(7, 6)"
"(69, 1, 1, 5)","(19, 1)"
"(52, 6, 1, 62)","(7, 4)"
"(32, 2, 1, 43)","(8, 2)"
"(43, 1, 1, 30)","(17, 1)"
"(52, 2, 1, 22)","(7, 6)"
"(7, 3, 1, 34)","(52, 5)"
"(69, 5, 1, 10)","(19, 5)"
"(69, 1, 1, 31)","(19, 1)"
"(43, 5, 1, 77)","(17, 5)"
"(17, 1, 1, 63)","(8, 1)"
"(32, 1, 1, 37)","(8, 1)"
"(32, 6, 1, 20)","(8, 6)"
"(8, 4, 1, 66)","(32, 4)"
"(43, 7, 1, 84)","(32, 7)"
"(32, 7, 1, 87)","(8, 7)"
"(32, 5, 1, 91)","(8, 5)"
"(17, 2, 1, 86)","(43, 2)"
"(32, 3, 1, 63)","(43, 3)"
"(32, 5, 1, 71)","(8, 5)"
"(33, 1, 1, 86)","(34, 1)"
"(43, 6, 1, 30)","(17, 6)"
"(69, 3, 1, 25)","(19, 3)"
