"(362, 4, 1, 110)","(289, 4)"
"(139, 1, 1, 50)","(120, 1)"
"(295, 6, 1, 37)","(298, 6)"
"(136, 1, 1, 81)","(135, 2)"
"(139, 4, 1, 126)","(377, 3)"
"(160, 7, 1, 138)","(266, 1)"
"(302, 3, 1, 234)","(300, 3)"
"(139, 2, 1, 33)","(120, 2)"
"(175, 4, 1, 54)","(176, 4)"
"(26, 1, 1, 66)","(327, 2)"
"(159, 4, 1, 23)","(112, 6)"
"(139, 5, 1, 58)","(120, 5)"
"(302, 4, 1, 253)","(300, 4)"
"(160, 1, 1, 2)","(116, 3)"
"(296, 3, 1, 115)","(299, 3)"
"(420, 1, 1, 385)","(419, 1)"
"(328, 2, 1, 61)","(419, 1)"
"(302, 1, 1, 258)","(300, 1)"
"(139, 1, 1, 34)","(131, 1)"
"(121, 1, 1, 168)","(140, 1)"
"(323, 5, 1, 241)","(159, 3)"
"(139, 1, 1, 133)","(120, 1)"
"(139, 2, 1, 81)","(131, 2)"
"(296, 4, 1, 21)","(299, 4)"
"(302, 2, 1, 262)","(300, 2)"
"(96, 4, 1, 292)","(98, 4)"
"(302, 3, 1, 290)","(300, 3)"
"(302, 7, 1, 205)","(300, 7)"
"(169, 4, 1, 42)","(170, 4)"
"(302, 3, 1, 223)","(300, 3)"
"(302, 2, 1, 234)","(300, 2)"
"(22, 4, 1, 112)","(390, 2)"
"(139, 4, 1, 291)","(120, 4)"
"(129, 1, 1, 55)","(422, 4)"
"(424, 2, 1, 55)","(422, 2)"
"(160, 7, 1, 163)","(390, 7)"
"(332, 5, 1, 230)","(67, 5)"
"(178, 1, 1, 297)","(397, 5)"
"(160, 6, 1, 2)","(116, 2)"
"(302, 6, 1, 258)","(300, 6)"
"(302, 7, 1, 225)","(300, 7)"
"(415, 1, 1, 384)","(416, 1)"
"(296, 2, 1, 115)","(299, 2)"
"(115, 4, 1, 235)","(159, 2)"
"(222, 1, 1, 47)","(204, 1)"
"(139, 3, 1, 270)","(120, 3)"
"(115, 5, 1, 22)","(112, 5)"
"(133, 3, 1, 89)","(325, 1)"
"(300, 3, 1, 265)","(302, 3)"
"(302, 2, 1, 290)","(300, 2)"
"(59, 1, 1, 141)","(255, 7)"
"(376, 3, 1, 52)","(122, 2)"
"(302, 2, 1, 223)","(300, 2)"
"(91, 2, 1, 99)","(305, 1)"
"(217, 2, 1, 362)","(218, 2)"
"(303, 1, 1, 75)","(301, 1)"
"(300, 7, 1, 28)","(302, 7)"
"(296, 5, 1, 288)","(299, 5)"
"(296, 1, 1, 105)","(299, 1)"
"(139, 4, 1, 35)","(120, 4)"
"(299, 5, 1, 169)","(296, 5)"
"(300, 1, 1, 96)","(302, 1)"
"(302, 3, 1, 259)","(300, 3)"
"(139, 2, 1, 270)","(120, 2)"
"(120, 5, 1, 372)","(121, 5)"
"(301, 7, 1, 104)","(303, 7)"
"(133, 2, 1, 89)","(425, 2)"
"(300, 2, 1, 265)","(302, 2)"
"(302, 3, 1, 273)","(300, 3)"
"(95, 3, 1, 294)","(29, 3)"
"(139, 5, 1, 280)","(120, 5)"
"(59, 6, 1, 141)","(255, 4)"
"(139, 4, 1, 39)","(131, 4)"
"(298, 4, 1, 154)","(295, 4)"
"(139, 1, 1, 58)","(120, 1)"
"(376, 2, 1, 52)","(122, 1)"
"(300, 5, 1, 20)","(302, 5)"
"(296, 7, 1, 134)","(299, 7)"
"(29, 3, 1, 73)","(398, 3)"
"(303, 6, 1, 75)","(301, 6)"
"(323, 1, 1, 241)","(159, 7)"
"(296, 6, 1, 105)","(299, 6)"
"(300, 6, 1, 96)","(302, 6)"
"(306, 2, 1, 50)","(105, 3)"
"(139, 5, 1, 70)","(120, 5)"
"(139, 3, 1, 71)","(119, 3)"
"(302, 2, 1, 259)","(300, 2)"
"(403, 1, 1, 318)","(402, 1)"
"(295, 5, 1, 295)","(298, 5)"
"(191, 3, 1, 36)","(258, 4)"
"(67, 5, 1, 231)","(50, 5)"
"(296, 4, 1, 114)","(299, 4)"
"(302, 2, 1, 273)","(300, 2)"
"(332, 1, 1, 230)","(67, 1)"
"(95, 2, 1, 294)","(29, 2)"
"(160, 5, 1, 108)","(116, 7)"
"(139, 3, 1, 170)","(131, 3)"
"(302, 4, 1, 249)","(300, 4)"
"(298, 4, 1, 263)","(295, 4)"
"(132, 3, 1, 371)","(133, 3)"
"(303, 3, 1, 77)","(301, 3)"
"(29, 2, 1, 73)","(398, 2)"
"(289, 3, 1, 111)","(22, 3)"
"(220, 1, 1, 87)","(275, 1)"
"(295, 4, 1, 10)","(298, 4)"
"(115, 1, 1, 22)","(112, 1)"
"(261, 5, 1, 135)","(286, 5)"
"(323, 6, 1, 241)","(159, 4)"
"(295, 5, 1, 166)","(298, 5)"
"(280, 2, 1, 329)","(278, 2)"
"(193, 4, 1, 347)","(194, 4)"
"(221, 7, 1, 119)","(161, 1)"
"(431, 1, 1, 317)","(430, 1)"
"(419, 1, 1, 59)","(412, 1)"
"(302, 7, 1, 183)","(300, 7)"
"(139, 2, 1, 71)","(119, 2)"
"(303, 4, 1, 102)","(301, 4)"
"(296, 5, 1, 142)","(299, 5)"
"(332, 6, 1, 230)","(67, 6)"
"(191, 2, 1, 36)","(258, 3)"
"(324, 1, 1, 370)","(325, 1)"
"(302, 7, 1, 260)","(300, 7)"
"(398, 5, 1, 150)","(102, 6)"
"(113, 7, 1, 108)","(116, 7)"
"(139, 2, 1, 170)","(131, 2)"
"(100, 8, 1, 289)","(95, 6)"
"(302, 5, 1, 177)","(300, 5)"
"(296, 1, 1, 288)","(299, 1)"
"(132, 2, 1, 371)","(133, 2)"
"(214, 1, 1, 430)","(216, 1)"
"(115, 6, 1, 22)","(112, 6)"
"(120, 1, 1, 372)","(121, 1)"
"(303, 2, 1, 77)","(301, 2)"
"(299, 1, 1, 169)","(296, 1)"
"(289, 2, 1, 111)","(22, 2)"
"(159, 7, 1, 158)","(115, 1)"
"(127, 1, 1, 94)","(223, 1)"
"(36, 4, 1, 109)","(116, 4)"
"(160, 5, 1, 138)","(266, 7)"
"(302, 4, 1, 250)","(300, 4)"
"(299, 4, 1, 292)","(296, 4)"
"(375, 4, 1, 127)","(117, 4)"
"(48, 7, 1, 137)","(160, 5)"
"(139, 1, 1, 280)","(120, 1)"
"(298, 3, 1, 3)","(295, 3)"
"(300, 1, 1, 20)","(302, 1)"
"(399, 4, 1, 288)","(98, 4)"
"(302, 4, 1, 233)","(300, 4)"
"(302, 7, 1, 195)","(300, 7)"
"(302, 3, 1, 191)","(300, 3)"
"(296, 6, 1, 288)","(299, 6)"
"(100, 7, 1, 289)","(95, 5)"
"(299, 6, 1, 169)","(296, 6)"
"(139, 1, 1, 70)","(120, 1)"
"(302, 4, 1, 255)","(300, 4)"
"(302, 5, 1, 205)","(300, 5)"
"(381, 1, 1, 337)","(379, 1)"
"(295, 4, 2, 16)","(298, 4)"
"(295, 1, 1, 295)","(298, 1)"
"(159, 4, 1, 170)","(332, 6)"
"(255, 7, 1, 274)","(116, 1)"
"(88, 5, 1, 298)","(178, 1)"
"(67, 1, 1, 231)","(50, 1)"
"(160, 5, 1, 163)","(390, 5)"
"(160, 1, 1, 108)","(116, 3)"
"(215, 1, 1, 82)","(127, 1)"
"(302, 5, 1, 225)","(300, 5)"
"(215, 1, 1, 86)","(220, 1)"
"(300, 6, 1, 20)","(302, 6)"
"(284, 7, 1, 236)","(159, 7)"
"(298, 2, 1, 3)","(295, 2)"
"(261, 1, 1, 135)","(286, 1)"
"(300, 4, 1, 257)","(302, 4)"
"(133, 3, 1, 370)","(132, 3)"
"(295, 3, 1, 16)","(298, 3)"
"(295, 1, 1, 166)","(298, 1)"
"(286, 4, 1, 136)","(48, 4)"
"(302, 2, 1, 191)","(300, 2)"
"(302, 3, 1, 227)","(300, 3)"
"(230, 1, 1, 130)","(231, 1)"
"(361, 4, 1, 201)","(159, 2)"
"(139, 4, 1, 4)","(120, 4)"
"(295, 6, 1, 295)","(298, 6)"
"(278, 1, 1, 369)","(279, 1)"
"(160, 7, 1, 115)","(22, 1)"
"(67, 6, 1, 231)","(50, 6)"
"(296, 1, 1, 142)","(299, 1)"
"(302, 4, 1, 185)","(300, 4)"
"(160, 6, 1, 108)","(116, 2)"
"(229, 5, 1, 35)","(205, 5)"
"(398, 1, 1, 150)","(102, 3)"
"(388, 7, 1, 234)","(323, 7)"
"(300, 5, 1, 28)","(302, 5)"
"(302, 3, 1, 215)","(300, 3)"
"(116, 4, 1, 156)","(160, 2)"
"(302, 1, 1, 177)","(300, 1)"
"(333, 1, 1, 284)","(168, 1)"
"(390, 7, 1, 153)","(113, 1)"
"(261, 6, 1, 135)","(286, 6)"
"(139, 4, 1, 47)","(120, 4)"
"(171, 1, 1, 74)","(172, 1)"
"(412, 2, 1, 46)","(183, 2)"
"(301, 5, 1, 104)","(303, 5)"
"(295, 6, 1, 166)","(298, 6)"
"(140, 4, 1, 372)","(139, 4)"
"(160, 1, 1, 138)","(266, 3)"
"(266, 4, 1, 139)","(58, 4)"
"(8, 4, 1, 233)","(388, 4)"
"(133, 2, 1, 370)","(132, 2)"
"(295, 2, 1, 16)","(298, 2)"
"(302, 2, 1, 227)","(300, 2)"
"(101, 2, 1, 301)","(382, 2)"
"(296, 4, 1, 2)","(299, 4)"
"(296, 5, 1, 134)","(299, 5)"
"(296, 6, 1, 142)","(299, 6)"
"(398, 6, 1, 150)","(102, 7)"
"(390, 3, 1, 159)","(160, 3)"
"(302, 6, 1, 177)","(300, 6)"
"(120, 5, 1, 5)","(139, 5)"
"(377, 5, 1, 150)","(375, 2)"
"(301, 3, 1, 293)","(303, 3)"
"(302, 4, 1, 197)","(300, 4)"
"(120, 4, 1, 8)","(139, 4)"
"(302, 2, 1, 215)","(300, 2)"
"(155, 3, 1, 70)","(146, 3)"
"(112, 4, 1, 269)","(159, 2)"
"(115, 4, 1, 269)","(254, 2)"
"(160, 6, 1, 138)","(266, 2)"
"(298, 4, 1, 131)","(295, 4)"
"(302, 1, 1, 205)","(300, 1)"
"(217, 1, 1, 63)","(162, 1)"
"(420, 2, 1, 384)","(419, 2)"
"(88, 1, 1, 298)","(178, 5)"
"(159, 4, 1, 355)","(160, 4)"
"(160, 1, 1, 163)","(390, 1)"
"(139, 3, 1, 1)","(131, 3)"
"(126, 1, 1, 327)","(128, 1)"
"(302, 1, 1, 225)","(300, 1)"
"(313, 1, 1, 282)","(312, 1)"
"(146, 3, 1, 45)","(171, 3)"
"(139, 5, 1, 283)","(120, 5)"
"(139, 5, 1, 57)","(120, 5)"
"(205, 3, 1, 44)","(175, 3)"
"(300, 7, 1, 256)","(302, 7)"
"(390, 2, 1, 159)","(160, 2)"
"(425, 1, 1, 358)","(424, 1)"
"(301, 2, 1, 293)","(303, 2)"
"(139, 4, 1, 51)","(120, 4)"
"(139, 3, 1, 279)","(120, 3)"
"(120, 5, 1, 43)","(169, 5)"
"(221, 5, 1, 119)","(161, 7)"
"(155, 2, 1, 70)","(146, 2)"
"(141, 4, 1, 281)","(297, 4)"
"(302, 5, 1, 183)","(300, 5)"
"(302, 6, 1, 205)","(300, 6)"
"(397, 5, 1, 118)","(178, 1)"
"(404, 7, 1, 144)","(24, 7)"
"(337, 4, 1, 386)","(338, 4)"
"(302, 3, 1, 207)","(300, 3)"
"(160, 6, 1, 163)","(390, 6)"
"(139, 5, 1, 242)","(120, 5)"
"(136, 1, 1, 79)","(214, 1)"
"(302, 5, 1, 260)","(300, 5)"
"(302, 6, 1, 225)","(300, 6)"
"(139, 2, 1, 1)","(131, 2)"
"(229, 1, 1, 35)","(205, 1)"
"(113, 5, 1, 108)","(116, 5)"
"(300, 1, 1, 28)","(302, 1)"
"(174, 3, 1, 283)","(159, 3)"
"(118, 3, 1, 41)","(131, 3)"
"(146, 2, 1, 45)","(171, 2)"
"(159, 5, 1, 158)","(115, 7)"
"(205, 2, 1, 44)","(175, 2)"
"(301, 1, 1, 104)","(303, 1)"
"(310, 2, 1, 278)","(313, 2)"
"(390, 7, 1, 157)","(160, 7)"
"(25, 4, 1, 107)","(113, 4)"
"(48, 5, 1, 137)","(160, 3)"
"(139, 2, 1, 279)","(120, 2)"
"(303, 4, 1, 87)","(301, 4)"
"(362, 7, 1, 110)","(289, 7)"
"(296, 1, 1, 134)","(299, 1)"
"(233, 4, 1, 348)","(232, 4)"
"(296, 4, 1, 107)","(299, 4)"
"(302, 2, 1, 207)","(300, 2)"
"(102, 4, 1, 299)","(97, 3)"
"(134, 4, 1, 313)","(132, 4)"
"(159, 7, 1, 23)","(112, 1)"
"(302, 5, 1, 195)","(300, 5)"
"(300, 6, 1, 28)","(302, 6)"
"(100, 5, 1, 289)","(95, 3)"
"(302, 3, 1, 231)","(300, 3)"
"(120, 1, 1, 5)","(139, 1)"
"(377, 1, 1, 150)","(375, 6)"
"(231, 5, 1, 131)","(230, 3)"
"(302, 7, 1, 253)","(300, 7)"
"(406, 1, 1, 300)","(101, 1)"
"(174, 2, 1, 283)","(159, 2)"
"(302, 3, 1, 179)","(300, 3)"
"(118, 2, 1, 41)","(131, 2)"
"(301, 6, 1, 104)","(303, 6)"
"(159, 4, 1, 1)","(115, 6)"
"(97, 4, 1, 67)","(179, 4)"
"(161, 3, 1, 106)","(25, 3)"
"(160, 3, 1, 142)","(37, 5)"
"(255, 5, 1, 274)","(116, 7)"
"(302, 4, 1, 297)","(300, 4)"
"(205, 4, 1, 348)","(206, 4)"
"(296, 7, 1, 21)","(299, 7)"
"(115, 3, 2, 22)","(159, 1)"
"(96, 7, 1, 292)","(98, 7)"
"(302, 3, 1, 209)","(300, 3)"
"(296, 6, 1, 134)","(299, 6)"
"(178, 4, 1, 299)","(397, 4)"
"(284, 5, 1, 236)","(159, 5)"
"(336, 3, 1, 388)","(335, 3)"
"(139, 3, 1, 14)","(120, 3)"
"(305, 2, 1, 98)","(214, 1)"
"(140, 3, 1, 110)","(121, 3)"
"(22, 7, 1, 112)","(390, 5)"
"(139, 1, 1, 283)","(120, 1)"
"(58, 3, 1, 140)","(59, 3)"
"(139, 1, 1, 57)","(120, 1)"
"(139, 4, 1, 132)","(120, 4)"
"(377, 6, 1, 150)","(375, 3)"
"(302, 3, 1, 213)","(300, 3)"
"(302, 2, 1, 231)","(300, 2)"
"(401, 1, 1, 373)","(400, 1)"
"(120, 1, 1, 43)","(169, 1)"
"(221, 1, 1, 119)","(161, 3)"
"(115, 7, 1, 235)","(159, 5)"
"(134, 3, 1, 330)","(132, 3)"
"(302, 2, 1, 179)","(300, 2)"
"(302, 1, 1, 183)","(300, 1)"
"(397, 1, 1, 118)","(178, 5)"
"(302, 4, 1, 254)","(300, 4)"
"(329, 1, 1, 374)","(330, 1)"
"(160, 5, 1, 115)","(22, 7)"
"(302, 4, 1, 189)","(300, 4)"
"(161, 2, 1, 106)","(25, 2)"
"(160, 2, 1, 142)","(37, 4)"
"(139, 1, 1, 242)","(120, 1)"
"(256, 1, 1, 128)","(272, 1)"
"(120, 5, 1, 19)","(139, 5)"
"(115, 2, 2, 22)","(159, 6)"
"(302, 3, 1, 187)","(300, 3)"
"(302, 2, 1, 209)","(300, 2)"
"(113, 1, 1, 108)","(116, 1)"
"(296, 4, 1, 145)","(299, 4)"
"(388, 5, 1, 234)","(323, 5)"
"(302, 1, 1, 260)","(300, 1)"
"(117, 4, 1, 34)","(120, 4)"
"(139, 4, 2, 60)","(120, 4)"
"(390, 5, 1, 153)","(113, 7)"
"(336, 2, 1, 388)","(335, 2)"
"(139, 2, 1, 14)","(120, 2)"
"(140, 2, 1, 110)","(121, 2)"
"(58, 2, 1, 140)","(59, 2)"
"(159, 1, 1, 158)","(115, 3)"
"(325, 2, 1, 83)","(275, 1)"
"(221, 6, 1, 119)","(161, 2)"
"(302, 2, 1, 213)","(300, 2)"
"(417, 3, 1, 385)","(418, 3)"
"(302, 6, 1, 183)","(300, 6)"
"(119, 3, 1, 72)","(337, 3)"
"(48, 1, 1, 137)","(160, 7)"
"(284, 4, 1, 230)","(159, 4)"
"(134, 2, 1, 330)","(132, 2)"
"(302, 3, 1, 173)","(300, 3)"
"(139, 3, 1, 60)","(120, 3)"
"(160, 4, 1, 101)","(221, 4)"
"(122, 4, 1, 53)","(191, 4)"
"(302, 6, 1, 260)","(300, 6)"
"(120, 5, 1, 42)","(139, 5)"
"(113, 6, 1, 108)","(116, 6)"
"(302, 2, 1, 187)","(300, 2)"
"(298, 7, 1, 154)","(295, 7)"
"(302, 1, 1, 195)","(300, 1)"
"(100, 1, 1, 289)","(307, 1)"
"(279, 2, 1, 102)","(374, 1)"
"(121, 3, 1, 159)","(140, 3)"
"(139, 5, 1, 284)","(120, 5)"
"(231, 1, 1, 131)","(230, 1)"
"(127, 1, 1, 363)","(126, 1)"
"(428, 2, 1, 63)","(162, 3)"
"(159, 6, 1, 158)","(115, 2)"
"(115, 4, 1, 200)","(284, 2)"
"(131, 5, 1, 171)","(139, 5)"
"(255, 1, 1, 274)","(116, 3)"
"(164, 1, 1, 130)","(163, 1)"
"(48, 6, 1, 137)","(160, 4)"
"(139, 3, 1, 322)","(120, 3)"
"(417, 2, 1, 385)","(418, 2)"
"(119, 2, 1, 72)","(337, 2)"
"(230, 3, 2, 130)","(231, 5)"
"(139, 4, 1, 158)","(120, 4)"
"(302, 2, 1, 173)","(300, 2)"
"(284, 1, 1, 236)","(159, 1)"
"(139, 2, 1, 60)","(120, 2)"
"(217, 1, 1, 40)","(104, 1)"
"(296, 7, 1, 114)","(299, 7)"
"(302, 6, 1, 195)","(300, 6)"
"(300, 5, 1, 256)","(302, 5)"
"(100, 6, 1, 289)","(95, 7)"
"(231, 6, 1, 131)","(230, 3)"
"(308, 1, 1, 352)","(307, 1)"
"(302, 7, 1, 249)","(300, 7)"
"(121, 2, 1, 159)","(140, 2)"
"(298, 7, 1, 263)","(295, 7)"
"(139, 3, 1, 429)","(120, 3)"
"(295, 7, 1, 10)","(298, 7)"
"(404, 5, 1, 144)","(24, 5)"
"(160, 3, 1, 134)","(261, 5)"
"(302, 3, 1, 211)","(300, 3)"
"(255, 6, 1, 274)","(116, 2)"
"(160, 1, 1, 115)","(22, 3)"
"(302, 4, 1, 203)","(300, 4)"
"(139, 2, 1, 322)","(120, 2)"
"(120, 1, 1, 19)","(139, 1)"
"(139, 4, 1, 287)","(174, 2)"
"(284, 6, 1, 236)","(159, 6)"
"(217, 1, 1, 50)","(105, 1)"
"(303, 7, 1, 102)","(301, 7)"
"(388, 1, 1, 234)","(323, 1)"
"(230, 2, 2, 130)","(231, 3)"
"(390, 1, 1, 153)","(113, 3)"
"(115, 4, 1, 148)","(159, 2)"
"(19, 2, 1, 286)","(347, 2)"
"(296, 4, 1, 138)","(299, 4)"
"(395, 1, 1, 323)","(394, 1)"
"(390, 5, 1, 157)","(160, 5)"
"(139, 2, 1, 429)","(120, 2)"
"(362, 5, 1, 110)","(289, 5)"
"(160, 6, 1, 115)","(22, 2)"
"(36, 7, 1, 109)","(116, 7)"
"(139, 5, 1, 126)","(377, 2)"
"(432, 1, 1, 39)","(229, 5)"
"(217, 2, 1, 81)","(214, 1)"
"(160, 2, 1, 134)","(261, 4)"
"(302, 2, 1, 211)","(300, 2)"
"(302, 3, 1, 219)","(300, 3)"
"(362, 4, 1, 368)","(361, 4)"
"(302, 7, 1, 250)","(300, 7)"
"(175, 5, 1, 54)","(176, 5)"
