x y name z
3 0.0 Deoxyinosine_c 2.969609988648261
3 -Inf L-Cysteine_e 3.293787930592332
3 0.0 Deoxyadenosine_e 3.2512402203110575
3 0.06379400277600683 Adenosine_e 3.2003779245578263
3 -Inf 4-Hydroxy-benzyl_alcohol_c 3.1040494556473934
3 -Inf Menaquinol_6_c 2.7551559990678536
3 -Inf Superoxide_anion_c 3.026246508671999
3 -Inf Undecaprenyl_diphosphate_c 2.964163145421632
3 0.0 Uroporphyrinogen_I_c 2.929944546414018
3 -Inf Ammonium_c 2.9743367620833685
3 0.0 Nicotinamide_adenine_dinucleotide_phosphate_c 2.934406101426881
3 0.0 Protoheme_C34H30FeN4O4_c 2.795924085397685
3 -Inf (S)-2-Aceto-2-hydroxybutanoate_c 2.9083017760016796
3 -Inf H+_e 2.9290332496875537
3 0.6379725472186069 CMP_C9H12N3O8P_c 3.0093622833965537
3 0.0 Orotidine_5'-phosphate_c 3.117710859797662
3 -Inf CO2_CO2_c 3.181783991509106
3 0.48758668839782743 GDP_C10H12N5O11P2_c 3.0550850240097556
3 -Inf Menaquinone_6_c 2.8871377670661618
3 -Inf Dihydroxyacetone_phosphate_c 2.9136828762273
3 -Inf H2O_H2O_e 2.9932916770094575
3 -Inf D-Fructose_1,6-bisphosphate_c 2.8912428503815812
3 0.0 DGDP_C10H12N5O10P2_c 2.972292550332917
3 0.0 Ferrocytochrome_c-553_c 2.9359685049076316
3 0.30816142818401704 AMP_C10H12N5O7P_c 2.9848486567242927
3 0.0 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate_c 2.9571142716193894
3 1.3166691299711564 Succinyl-CoA_c 3.1300942744133167
3 -Inf L-Fuculose_1-phosphate_c 2.94894800061567
3 -Inf Acetaldehyde_e 2.998720846061561
3 -Inf D-O-Phosphoserine_c 2.9231910393888727
3 -Inf 4-Hydroxybenzoate_c 2.876241284226375
3 0.0 Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala_c 3.1020840008725936
3 -Inf L-Homoserine_c 2.835621844207128
3 -Inf Nitrite_c 2.908797504911813
3 0.0 NMN_C11H14N2O8P_e 2.927710274648808
3 -Inf L-Lactate_e 2.9846880722306324
3 -Inf Citrate_e 3.0814009248189205
3 -Inf Hydrogen_sulfide_c 2.9346598385627014
3 0.0 Uracil_e 3.248752515158919
3 -Inf L-Malate_e 2.804268824838842
3 -Inf Alpha-D-Ribose_1-phosphate_c 2.9955368581481734
3 1.4093694704528195 Pimeloyl-CoA_c 2.9801910633604813
3 0.028555460453052822 Hypoxanthine_c 3.0594393895439898
3 -Inf Succinate_c 3.1332862110363084
3 0.0 Ferricytochrome_c-553_c 2.99694366743421
3 -Inf Formamide_c 2.9859876406549377
3 -Inf L-Leucine_e 2.9645366180362083
3 0.0 Uridine_e 2.9762906353112175
3 0.0 UDP_C9H11N2O12P2_c 3.024583747063425
3 0.0 CDPethanolamine_C11H19N4O11P2_c 2.9049104035592546
3 -Inf Acetoacetate_e 3.03381441573862
3 0.0 Cytidine_e 3.179026524898272
3 1.5563025007672873 S-Adenosyl-L-homocysteine_c 2.972806778647236
3 0.0 Orotate_C5H3N2O4_e 3.129337604377654
3 0.0 L-Tryptophan_e 3.0266004967585842
3 0.0 Flavin_adenine_dinucleotide_oxidized_c 2.7958286460103876
3 0.5522136186828647 L-Arginine_e 2.858774804705363
3 -Inf Acetamide_e 3.085363499520921
3 0.0 Uracil_c 2.6957112332103876
3 0.31488110756121096 Guanosine_e 3.0063629188269374
3 -Inf Hydrogen_e 3.0022862847529455
3 -Inf Carbonic_acid_e 2.940062002462861
3 -Inf L-Proline_e 3.0923085937243817
3 -Inf 2_Phenylacetamide_C8H9NO_c 2.8660016569852087
3 0.0 DGMP_C10H12N5O7P_c 2.9170059160742543
3 0.0 Pantetheine_4'-phosphate_c 2.9831324871589913
3 -Inf Acetate_e 2.9526634975479267
3 0.3212333817522682 Guanine_c 3.0659517352478316
3 -Inf D-Glucose_1-phosphate_c 3.0269060228911897
3 0.2887184615145988 ADP_C10H12N5O10P2_c 3.152771162701617
3 0.0 Nicotinamide_adenine_dinucleotide_phosphate_-_reduced_c 3.149016121427696
3 -Inf 2-Deoxy-D-ribose_5-phosphate_c 3.0599997559006944
3 0.30816142818401704 Adenosine_3',5'-bisphosphate_c 2.9999207115519897
3 0.028028723600243534 Hypoxanthine_e 2.9479914696015452
3 -Inf Sulfite_c 2.7628795455111557
3 -Inf 4-Methyl-5-(2-hydroxyethyl)-thiazole_c 2.951084842199417
3 0.028289639487877074 Inosine_c 2.845464508064155
3 -Inf L-Serine_e 2.897662845863445
3 0.06494080693301461 Adenine_c 2.8268875421491915
3 -Inf Glycine_e 2.983194898282584
3 0.0 DUDP_C9H11N2O11P2_c 2.9987867772300256
3 -Inf O-Succinyl-L-homoserine_c 2.9632305856314134
3 -Inf L-Glutamate_e 3.069538400074689
3 -Inf Phosphate_c 2.8701805055098446
3 -Inf D-Fructose_1-phosphate_c 3.0227418911015334
3 0.02752107365126291 Xanthine_e 3.054044098405226
3 0.0 L-Histidine_e 3.219801205534012
3 -Inf Acrylamide_e 2.970085143997277
3 -Inf D-Serine_e 2.7692100950577636
3 -Inf L-Threonine_e 3.125978543244031
3 -Inf Phosphate_e 3.263470545362595
3 0.0 5-phosphoribosyl-5-carboxyaminoimidazole_c 2.912943196544026
3 -Inf L-Methionine_e 3.070429226059094
3 -Inf Pyruvate_e 3.0875771436591704
3 -Inf Glycerol_c 3.133863948190463
3 -Inf L-Tyrosine_e 3.1474682885179055
3 -Inf H2O_H2O_c 2.951521621914988
3 0.0 Protoheme_C34H30FeN4O4_e 3.0868652621770893
3 0.0 Reduced_glutathione_c 2.939326512681003
3 -Inf Citrate_c 2.863521199187642
3 0.17509858552200358 L-Glutamine_e 2.866480609210142
3 1.110589710299249 DCDP_C9H12N3O10P2_c 3.1213956116826864
3 -Inf O2_O2_e 2.970083119642284
3 0.0 Octadecanoyl-ACP_(n-C18:0ACP)_c 2.9804887308916452
3 -Inf D-Glutamate_c 3.021045305193403
3 0.0 Cis-octadec-11-enoyl-[acyl-carrier_protein]_(n-C18:1)_c 2.956290901623658
3 0.0 Deoxycytidine_e 3.043514269105648
3 0.0 DADP_C10H12N5O9P2_c 3.045453456546764
4 0.0 4-Amino-2-methyl-5-phosphomethylpyrimidine_c 3.9531207887620816
4 -Inf L-Phenylalanine_e 3.992357672501636
4 -Inf D-Glycerate_2-phosphate_c 4.036573417022475
4 -Inf L-Valine_e 4.044284946880962
4 -Inf Hexadecanoate_(n-C16:0)_e 3.9684732594402004
4 -Inf D-Glucose_c 4.095715212284227
4 -Inf Ethanol_e 4.179206201416164
4 -Inf L-Aspartate_e 3.8101263873914912
4 0.0 Spectinomycin_c 4.137420362869539
4 -Inf D-Glucose_e 4.100804023112537
4 -Inf H+_c 4.009988383587075
4 -Inf D-Alanine_e 4.078984247199124
4 1.7331242805703246 N-Succinyl-LL-2,6-diaminoheptanedioate_c 4.0993589521106895
4 0.06826483155852639 Coenzyme_A_c 3.907632819349846
4 0.6445479973237902 N2-Acetyl-L-ornithine_c 3.8651852994619276
4 0.0 1,5-Diaminopentane_c 4.092823008799219
4 -Inf Ammonium_e 4.066984023694455
4 0.0 5,10-Methylenetetrahydrofolate_c 3.9965874775529224
4 -Inf 3-Carboxy-2-hydroxy-4-methylpentanoate_c 3.848614746202791
4 0.0 Protoheme_C34H30FeN4O4_c 3.8956572145649604
4 0.06826483155852639 Succinyl-CoA_c 4.032914314075858
4 -Inf Nicotinate_e 3.721028947448441
4 -Inf L-Malate_e 3.8081382615871195
4 -Inf L-Leucine_e 3.8932185900489054
4 -Inf Sucrose_6-phosphate_c 3.9765788824677246
4 -Inf 6-Phospho-D-gluconate_c 4.04875577233334
4 -Inf D-Fructose_c 3.914357243147858
4 0.0 Nicotinamide_adenine_dinucleotide_phosphate_-_reduced_c 4.079437135560818
4 0.022862882959504165 Adenosine_3',5'-bisphosphate_c 3.940036772468192
4 -Inf L-Serine_e 3.90410813560585
4 0.0 Biotin_e 4.188896573396314
4 0.0 Putrescine_e 3.990953789354649
4 -Inf L-Glutamate_e 3.976157379096917
4 -Inf Hexadecenoate_(n-C16:1)_c 4.028523994143457
4 -Inf N-Acetyl-D-glucosamine_e 4.044332805126799
4 -Inf Nitrate_e 4.0301428953782095
4 -Inf Sulfur_c 4.090333750592684
4 -Inf Glycerol_c 4.056290051618545
4 -Inf H2O_H2O_c 3.8106702260612213
4 -Inf Deoxyribose_C5H10O4_c 3.9058791983387646
4 0.0 Reduced_glutathione_c 4.05593338218101
4 -Inf O2_O2_e 3.829412231003308
4 0.0 DADP_C10H12N5O9P2_c 4.086825110951233
4 0.0 Succinate_semialdehyde-thiamin_diphosphate_anion_c 3.9631627964760803
4 -Inf Diphosphate_c 3.8625294877118743
4 -Inf L-Methionine_c 4.0182365471534585
