x y name z
4 -Inf Deoxyribose_C5H10O4_c 3.905523796382978
4 0.0 Reduced_glutathione_c 4.032807495098536
4 -Inf O2_O2_e 4.03619456452518
4 0.0 DADP_C10H12N5O9P2_c 3.9994742881524217
4 0.0 Succinate_semialdehyde-thiamin_diphosphate_anion_c 3.9410421430368525
4 -Inf Diphosphate_c 3.9935381953368685
4 -Inf L-Methionine_c 4.128690325134148
4 0.0 Spermidine_e 4.083018648842588
4 -Inf 1D-myo-Inositol_1-phosphate_c 4.028128414731027
4 -Inf Lactose_C12H22O11_e 4.131728846081146
4 0.0 Thiamin_e 3.863237242195805
4 -Inf Sulfate_e 4.005789546181028
4 -Inf L-Isoleucine_e 3.7376301275180324
4 -Inf L-Cysteine_e 3.865403450956433
4 0.007825337511956526 Adenosine_e 4.153026372436359
4 -Inf Hydroxypyruvate_c 4.02012492201743
4 -Inf D-Fructose_e 4.008510200424965
4 0.0 Uroporphyrinogen_I_c 3.905193338932456
4 0.3357921019231931 Octopine_c 4.108065416319755
4 0.0 CMP_C9H12N3O8P_c 4.001044085887443
4 0.0 Orotidine_5'-phosphate_c 4.129455613623127
4 0.09342168516223506 Hydroxymethylglutaryl_CoA_C27H39N7O20P3S_c 3.8068919707993376
4 -Inf H2O_H2O_e 3.9106120491545986
4 0.007968929671275373 AMP_C10H12N5O7P_c 4.120067292764242
4 0.0 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate_c 3.868313112512475
4 0.0 Deoxyuridine_c 4.133045725851736
4 0.0 Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala_c 4.084039659549989
4 0.0 DUTP_C9H11N2O14P3_c 4.0686559003072045
4 -Inf Hydrogen_sulfide_c 4.1038950685935855
4 -Inf Galactitol_e 4.100247882429293
4 0.0 Uridine_e 4.079512547470099
4 -Inf Maltose_C12H22O11_e 4.022990064965246
4 0.7061485889631421 Cytidine_e 4.040143234701035
4 -Inf Acetyl_phosphate_c 4.054808831036512
4 -Inf Octadecenoate_(n-C18:1)_c 4.0854241240303635
4 0.33394684186443113 L-Arginine_e 4.027286734846563
4 -Inf 2-Octaprenyl-6-methoxy-1,4-benzoquinone_c 3.951385129094909
4 -Inf L-Alanine_c 4.044710282597542
4 0.6368220975871743 Nicotinamide_adenine_dinucleotide_-_reduced_c 4.043959295672262
4 -Inf D-Mannose_e 4.09240688081804
4 -Inf 2-Amino-3-phosphonopropanoate_c 3.8854812100250893
4 -Inf 2-Deoxy-D-ribose_5-phosphate_c 3.994892322851412
4 -Inf 4-Methyl-5-(2-hydroxyethyl)-thiazole_c 4.076382723426733
4 0.0 Meso-2,6-Diaminoheptanedioate_e 3.8906773772436516
4 -Inf L-Carnitine_e 3.9653264340231233
4 0.02068459885985105 Xanthine_e 4.1099031590757615
4 0.0 Protoheme_C34H30FeN4O4_e 3.8567122436788295
4 0.0 DCDP_C9H12N3O10P2_c 3.987972035367826
4 -Inf Trehalose_e 3.996762987092526
4 0.0 UMP_C9H11N2O9P_c 4.01102698789591
4 0.0 DATP_C10H12N5O12P3_c 4.00325205132613
4 0.0 Protoporphyrin_c 4.080887382221103
4 -Inf Methanol_c 3.96185308547191
4 -Inf L-Ribulose_c 4.129011947520821
4 -Inf N-Acetyl-L-2-amino-6-oxopimelate_c 4.042307506165898
4 0.12493873660829993 Decanoyl-CoA_(n-C10:0CoA)_c 3.9701460365293393
4 0.0 Urea_CH4N2O_e 3.789884282866988
4 -Inf D-Ribose_e 4.1463790226524155
4 -Inf L-Glutamate_1-semialdehyde_c 4.061292629813338
4 -Inf Fatty_acid_(Anteiso-C17:0)_c 3.885602830586927
4 0.3414586527195894 Guanine_e 4.130209053770007
4 -Inf Ubiquinone-8_c 3.927214849805903
4 -Inf D-Lactate_e 3.8165116406179873
4 0.0 (S)-Dihydroorotate_c 4.166121099606947
